Date,AFICX
2023-01-10,61.459999084472656
2023-01-11,62.15999984741211
2023-01-12,62.560001373291016
2023-01-13,62.81999969482422
2023-01-17,62.630001068115234
2023-01-18,61.900001525878906
2023-01-19,61.529998779296875
2023-01-20,62.560001373291016
2023-01-23,63.13999938964844
2023-01-24,63.06999969482422
2023-01-25,63.20000076293945
2023-01-26,63.77000045776367
2023-01-27,63.68000030517578
2023-01-30,62.959999084472656
2023-01-31,63.790000915527344
2023-02-01,64.43000030517578
2023-02-02,64.98999786376953
2023-02-03,64.26000213623047
2023-02-06,63.83000183105469
2023-02-07,64.61000061035156
2023-02-08,64.0199966430664
2023-02-09,63.5099983215332
2023-02-10,63.54999923706055
2023-02-13,64.23999786376953
2023-02-14,64.25
2023-02-15,64.41000366210938
2023-02-16,63.63999938964844
2023-02-17,63.41999816894531
2023-02-21,62.2400016784668
2023-02-22,62.11000061035156
2023-02-23,62.36000061035156
2023-02-24,61.72999954223633
2023-02-27,62.060001373291016
2023-02-28,61.9900016784668
2023-03-01,62.04999923706055
2023-03-02,62.4900016784668
2023-03-03,63.5099983215332
2023-03-06,63.34000015258789
2023-03-07,62.369998931884766
2023-03-08,62.5
2023-03-09,61.40999984741211
2023-03-10,60.31999969482422
2023-03-13,60.0099983215332
2023-03-14,60.959999084472656
2023-03-15,60.0
2023-03-16,60.97999954223633
2023-03-17,60.36000061035156
2023-03-20,60.95000076293945
2023-03-21,61.709999084472656
2023-03-22,60.880001068115234
2023-03-23,61.04999923706055
2023-03-24,61.18000030517578
2023-03-27,61.38999938964844
2023-03-28,61.40999984741211
2023-03-29,62.189998626708984
2023-03-30,62.58000183105469
2023-03-31,63.290000915527344
2023-04-03,63.650001525878906
2023-04-04,63.20000076293945
2023-04-05,62.95000076293945
2023-04-06,63.09000015258789
2023-04-10,63.29999923706055
2023-04-11,63.56999969482422
2023-04-12,63.40999984741211
2023-04-13,64.20999908447266
2023-04-14,63.970001220703125
2023-04-17,64.08999633789062
2023-04-18,64.30000305175781
2023-04-19,64.0999984741211
2023-04-20,63.849998474121094
2023-04-21,63.91999816894531
2023-04-24,63.970001220703125
2023-04-25,63.060001373291016
2023-04-26,62.81999969482422
2023-04-27,63.83000183105469
2023-04-28,64.37000274658203
2023-05-01,64.33999633789062
2023-05-02,63.54999923706055
2023-05-03,63.29999923706055
2023-05-04,62.75
2023-05-05,63.790000915527344
2023-05-08,63.849998474121094
2023-05-09,63.709999084472656
2023-05-10,63.849998474121094
2023-05-11,63.68000030517578
2023-05-12,63.619998931884766
2023-05-15,64.01000213623047
2023-05-16,63.52000045776367
2023-05-17,64.22000122070312
2023-05-18,64.73999786376953
2023-05-19,64.69999694824219
2023-05-22,64.76000213623047
2023-05-23,64.0
2023-05-24,63.459999084472656
2023-05-25,63.7599983215332
2023-05-26,64.9000015258789
2023-05-30,64.55999755859375
2023-05-31,64.18000030517578
2023-06-01,64.7300033569336
2023-06-02,65.73999786376953
2023-06-05,65.4800033569336
2023-06-06,65.73999786376953
2023-06-07,65.58999633789062
2023-06-08,65.91000366210938
2023-06-09,65.93000030517578
2023-06-12,66.68000030517578
2023-06-13,67.13999938964844
2023-06-14,66.41000366210938
2023-06-15,67.20999908447266
2023-06-16,66.83000183105469
2023-06-20,66.4000015258789
2023-06-21,66.31999969482422
2023-06-22,66.38999938964844
2023-06-23,65.83000183105469
2023-06-26,65.7300033569336
2023-06-27,66.54000091552734
2023-06-28,66.48999786376953
2023-06-29,66.76000213623047
2023-06-30,67.41999816894531
2023-07-03,67.4800033569336
2023-07-05,67.20999908447266
2023-07-06,66.44000244140625
2023-07-07,66.5199966430664
2023-07-10,66.93000030517578
2023-07-11,67.48999786376953
2023-07-12,68.04000091552734
2023-07-13,68.72000122070312
2023-07-14,68.66000366210938
2023-07-17,68.9000015258789
2023-07-18,69.37000274658203
2023-07-19,69.4800033569336
2023-07-20,68.97000122070312
2023-07-21,68.9800033569336
2023-07-24,69.11000061035156
2023-07-25,69.44000244140625
2023-07-26,69.29000091552734
2023-07-27,69.08999633789062
2023-07-28,69.76000213623047
2023-07-31,69.86000061035156
2023-08-01,69.80999755859375
2023-08-02,68.75
2023-08-03,68.61000061035156
2023-08-04,68.45999908447266
2023-08-07,69.2300033569336
2023-08-08,68.91000366210938
2023-08-09,68.48999786376953
2023-08-10,68.41000366210938
2023-08-11,68.13999938964844
2023-08-14,68.41000366210938
2023-08-15,67.54000091552734
2023-08-16,67.12000274658203
2023-08-17,66.52999877929688
2023-08-18,66.66000366210938
2023-08-21,67.12000274658203
2023-08-22,66.97000122070312
2023-08-23,67.70999908447266
2023-08-24,66.63999938964844
2023-08-25,66.98999786376953
2023-08-28,67.48999786376953
2023-08-29,68.5
2023-08-30,68.66000366210938
2023-08-31,68.62000274658203
2023-09-01,68.56999969482422
2023-09-05,68.13999938964844
2023-09-06,67.91000366210938
2023-09-07,67.76000213623047
2023-09-08,67.8499984741211
2023-09-11,68.16999816894531
2023-09-12,67.86000061035156
2023-09-13,67.80000305175781
2023-09-14,68.3499984741211
2023-09-15,67.6500015258789
2023-09-18,67.62000274658203
2023-09-19,67.41999816894531
2023-09-20,66.9000015258789
2023-09-21,65.7699966430664
2023-09-22,65.72000122070312
2023-09-25,65.87999725341797
2023-09-26,64.98999786376953
2023-09-27,65.08000183105469
2023-09-28,65.58999633789062
2023-09-29,65.37999725341797
2023-10-02,65.12000274658203
2023-10-03,64.12999725341797
2023-10-04,64.58000183105469
2023-10-05,64.62999725341797
2023-10-06,65.47000122070312
2023-10-09,65.81999969482422
2023-10-10,66.33999633789062
2023-10-11,66.66999816894531
2023-10-12,66.33999633789062
2023-10-13,65.9800033569336
2023-10-16,66.7300033569336
2023-10-17,66.88999938964844
2023-10-18,66.0
2023-10-19,65.3499984741211
2023-10-20,64.66999816894531
2023-10-23,64.58999633789062
2023-10-24,65.04000091552734
2023-10-25,64.16000366210938
2023-10-26,63.36000061035156
2023-10-27,63.06999969482422
2023-10-30,63.7400016784668
2023-10-31,64.0199966430664
2023-11-01,64.69999694824219
2023-11-02,65.94999694824219
2023-11-03,66.58999633789062
2023-11-06,66.66000366210938
2023-11-07,66.77999877929688
2023-11-08,66.83000183105469
2023-11-09,66.54000091552734
2023-11-10,67.51000213623047
2023-11-13,67.47000122070312
2023-11-14,68.83999633789062
2023-11-15,68.94000244140625
2023-11-16,68.83000183105469
2023-11-17,69.0999984741211
2023-11-20,69.68000030517578
2023-11-21,69.41999816894531
2023-11-22,69.72000122070312
2023-11-24,69.88999938964844
2023-11-27,69.58999633789062
2023-11-28,69.55999755859375
2023-11-29,69.58000183105469
2023-11-30,69.87999725341797
2023-12-01,70.43000030517578
2023-12-04,70.01000213623047
2023-12-05,69.76000213623047
2023-12-06,69.37000274658203
2023-12-07,69.8499984741211
2023-12-08,70.26000213623047
2023-12-11,70.88999938964844
2023-12-12,71.37000274658203
2023-12-13,72.43000030517578
2023-12-14,72.87999725341797
2023-12-15,69.94999694824219
2023-12-18,70.2699966430664
2023-12-19,70.77999877929688
2023-12-20,69.69999694824219
2023-12-21,70.55000305175781
2023-12-22,70.75
2023-12-26,71.08000183105469
2023-12-27,71.27999877929688
2023-12-28,71.27999877929688
2023-12-29,71.05000305175781
2024-01-02,70.5199966430664
2024-01-03,69.81999969482422
2024-01-04,69.77999877929688
2024-01-05,69.80999755859375
2024-01-08,70.66000366210938
2024-01-09,70.5199966430664
2024-01-10,70.77999877929688
2024-01-11,70.80999755859375
2024-01-12,70.9000015258789
2024-01-16,70.5
2024-01-17,70.08000183105469
2024-01-18,70.69999694824219
2024-01-19,71.5
2024-01-22,71.62999725341797
2024-01-23,71.68000030517578
2024-01-24,71.94999694824219
2024-01-25,72.25
2024-01-26,72.27999877929688
2024-01-29,72.87999725341797
2024-01-30,72.77999877929688
2024-01-31,71.7699966430664
2024-02-01,72.68000030517578
2024-02-02,73.36000061035156
2024-02-05,73.36000061035156
2024-02-06,73.19999694824219
2024-02-07,73.80999755859375
2024-02-08,74.06999969482422
2024-02-09,74.54000091552734
2024-02-12,74.55000305175781
2024-02-13,73.38999938964844
2024-02-14,74.22000122070312
2024-02-15,74.79000091552734
2024-02-16,74.54000091552734
2024-02-20,74.16999816894531
2024-02-21,74.22000122070312
2024-02-22,75.7699966430664
2024-02-23,75.68000030517578
2024-02-26,75.58999633789062
2024-02-27,75.68000030517578
2024-02-28,75.5199966430664
2024-02-29,75.91000366210938
2024-03-01,76.98999786376953
2024-03-04,77.0999984741211
2024-03-05,76.11000061035156
2024-03-06,76.6500015258789
2024-03-07,77.7699966430664
2024-03-08,77.08999633789062
2024-03-11,76.83000183105469
2024-03-12,77.58999633789062
2024-03-13,77.45999908447266
2024-03-14,77.26000213623047
2024-03-15,76.76000213623047
2024-03-18,77.11000061035156
2024-03-19,77.41000366210938
2024-03-20,78.31999969482422
2024-03-21,79.05000305175781
2024-03-22,78.72000122070312
2024-03-25,78.7699966430664
2024-03-26,78.62000274658203
2024-03-27,79.08000183105469
2024-03-28,79.02999877929688
2024-04-01,79.0999984741211
2024-04-02,78.4800033569336
2024-04-03,78.95999908447266
2024-04-04,77.91999816894531
2024-04-05,78.80000305175781
2024-04-08,78.91999816894531
2024-04-09,78.88999938964844
2024-04-10,78.26000213623047
2024-04-11,78.79000091552734
2024-04-12,77.41999816894531
2024-04-15,76.44000244140625
2024-04-16,76.43000030517578
2024-04-17,76.02999877929688
2024-04-18,75.75
2024-04-19,75.05999755859375
2024-04-22,75.68000030517578
2024-04-23,76.87999725341797
2024-04-24,76.7699966430664
2024-04-25,76.44999694824219
2024-04-26,77.26000213623047
2024-04-29,77.30000305175781
2024-04-30,76.02999877929688
2024-05-01,75.68000030517578
2024-05-02,76.2300033569336
2024-05-03,77.05999755859375
2024-05-06,78.08999633789062
2024-05-07,78.25
2024-05-08,78.37999725341797
2024-05-09,78.73999786376953
2024-05-10,79.05000305175781
2024-05-13,78.87999725341797
2024-05-14,79.44000244140625
2024-05-15,80.61000061035156
2024-05-16,80.19999694824219
2024-05-17,80.25
2024-05-20,80.52999877929688
2024-05-21,80.5999984741211
2024-05-22,80.29000091552734
2024-05-23,79.66000366210938
2024-05-24,80.22000122070312
2024-05-28,79.98999786376953
2024-05-29,79.04000091552734
2024-05-30,78.55000305175781
2024-05-31,78.93000030517578
2024-06-03,78.87999725341797
2024-06-04,78.69000244140625
2024-06-05,79.9800033569336
2024-06-06,79.83999633789062
2024-06-07,79.5
2024-06-10,80.06999969482422
2024-06-11,80.04000091552734
2024-06-12,80.25
2024-06-13,80.63999938964844
2024-06-14,80.55000305175781
2024-06-17,81.38999938964844
2024-06-18,81.5199966430664
2024-06-20,81.31999969482422
2024-06-21,80.97000122070312
2024-06-24,80.83000183105469
2024-06-25,81.0199966430664
2024-06-26,80.9000015258789
2024-06-27,80.91000366210938
2024-06-28,80.6500015258789
2024-07-01,80.80000305175781
2024-07-02,81.20999908447266
2024-07-03,81.80000305175781
2024-07-05,82.08000183105469
2024-07-08,82.12999725341797
2024-07-09,81.8499984741211
2024-07-10,82.70999908447266
2024-07-11,82.41999816894531
2024-07-12,82.77999877929688
2024-07-15,82.9000015258789
2024-07-16,83.48999786376953
2024-07-17,81.72000122070312
2024-07-18,81.13999938964844
2024-07-19,80.69999694824219
2024-07-22,81.48999786376953
2024-07-23,81.66999816894531
2024-07-24,79.6500015258789
2024-07-25,79.31999969482422
2024-07-26,80.37000274658203
2024-07-29,80.3499984741211
2024-07-30,80.12000274658203
2024-07-31,81.66000366210938
2024-08-01,80.2699966430664
2024-08-02,78.41000366210938
2024-08-05,76.5
2024-08-06,77.33000183105469
2024-08-07,76.66999816894531
2024-08-08,78.66999816894531
2024-08-09,79.16000366210938
2024-08-12,79.0199966430664
2024-08-13,80.29000091552734
2024-08-14,80.55999755859375
2024-08-15,82.05000305175781
2024-08-16,82.05999755859375
2024-08-19,82.7699966430664
2024-08-20,82.52999877929688
2024-08-21,82.80999755859375
2024-08-22,82.1500015258789
2024-08-23,83.12999725341797
2024-08-26,82.72000122070312
2024-08-27,82.8499984741211
2024-08-28,82.3499984741211
2024-08-29,82.41999816894531
2024-08-30,83.13999938964844
2024-09-03,81.12000274658203
2024-09-04,80.91000366210938
2024-09-05,80.55000305175781
2024-09-06,78.87000274658203
2024-09-09,79.72000122070312
2024-09-10,80.05000305175781
2024-09-11,81.18000030517578
2024-09-12,82.08000183105469
2024-09-13,82.81999969482422
2024-09-16,82.97000122070312
2024-09-17,82.97000122070312
2024-09-18,82.66999816894531
2024-09-19,84.16000366210938
2024-09-20,84.22000122070312
2024-09-23,84.52999877929688
2024-09-24,84.79000091552734
2024-09-25,84.6500015258789
2024-09-26,85.23999786376953
2024-09-27,84.93000030517578
2024-09-30,84.93000030517578
2024-10-01,84.4000015258789
2024-10-02,84.5199966430664
2024-10-03,84.27999877929688
2024-10-04,85.19999694824219
2024-10-07,84.6500015258789
2024-10-08,85.2699966430664
2024-10-09,85.80999755859375
2024-10-10,85.66999816894531
2024-10-11,86.37999725341797
2024-10-14,86.86000061035156
2024-10-15,85.75
2024-10-16,86.19999694824219
2024-10-17,86.45999908447266
2024-10-18,86.5999984741211
2024-10-21,86.31999969482422
2024-10-22,86.37000274658203
2024-10-23,85.62000274658203
2024-10-24,85.7300033569336
2024-10-25,85.70999908447266
2024-10-28,85.8499984741211
2024-10-29,86.18000030517578
2024-10-30,85.98999786376953
2024-10-31,84.51000213623047
2024-11-01,84.69999694824219
2024-11-04,84.48999786376953
2024-11-05,85.68000030517578
2024-11-06,87.36000061035156
2024-11-07,87.87000274658203
2024-11-08,88.01000213623047
2024-11-11,88.26000213623047
2024-11-12,87.66999816894531
2024-11-13,87.41000366210938
2024-11-14,86.75
2024-11-15,85.48999786376953
2024-11-18,85.95999908447266
2024-11-19,86.31999969482422
2024-11-20,86.54000091552734
2024-11-21,86.7300033569336
