Date,CWGIX
2023-01-09,53.06999969482422
2023-01-10,53.27000045776367
2023-01-11,53.72999954223633
2023-01-12,54.150001525878906
2023-01-13,54.45000076293945
2023-01-17,54.33000183105469
2023-01-18,53.88999938964844
2023-01-19,53.63999938964844
2023-01-20,54.34000015258789
2023-01-23,54.7400016784668
2023-01-24,54.79999923706055
2023-01-25,54.90999984741211
2023-01-26,55.290000915527344
2023-01-27,55.16999816894531
2023-01-30,54.689998626708984
2023-01-31,55.119998931884766
2023-02-01,55.54999923706055
2023-02-02,55.689998626708984
2023-02-03,55.189998626708984
2023-02-06,54.68000030517578
2023-02-07,55.13999938964844
2023-02-08,54.869998931884766
2023-02-09,54.70000076293945
2023-02-10,54.650001525878906
2023-02-13,55.119998931884766
2023-02-14,55.13999938964844
2023-02-15,55.06999969482422
2023-02-16,54.63999938964844
2023-02-17,54.45000076293945
2023-02-21,53.720001220703125
2023-02-22,53.459999084472656
2023-02-23,53.650001525878906
2023-02-24,52.959999084472656
2023-02-27,53.27000045776367
2023-02-28,53.08000183105469
2023-03-01,53.29999923706055
2023-03-02,53.61000061035156
2023-03-03,54.38999938964844
2023-03-06,54.279998779296875
2023-03-07,53.470001220703125
2023-03-08,53.58000183105469
2023-03-09,53.0
2023-03-10,52.36000061035156
2023-03-13,51.91999816894531
2023-03-14,52.58000183105469
2023-03-15,51.540000915527344
2023-03-16,52.31999969482422
2023-03-17,51.939998626708984
2023-03-20,52.439998626708984
2023-03-21,53.040000915527344
2023-03-22,52.65999984741211
2023-03-23,52.88999938964844
2023-03-24,52.77000045776367
2023-03-27,52.95000076293945
2023-03-28,53.040000915527344
2023-03-29,53.65999984741211
2023-03-30,54.099998474121094
2023-03-31,54.59000015258789
2023-04-03,54.93000030517578
2023-04-04,54.689998626708984
2023-04-05,54.43000030517578
2023-04-06,54.56999969482422
2023-04-10,54.56999969482422
2023-04-11,54.849998474121094
2023-04-12,54.900001525878906
2023-04-13,55.540000915527344
2023-04-14,55.36000061035156
2023-04-17,55.369998931884766
2023-04-18,55.61000061035156
2023-04-19,55.43000030517578
2023-04-20,55.29999923706055
2023-04-21,55.310001373291016
2023-04-24,55.34000015258789
2023-04-25,54.540000915527344
2023-04-26,54.369998931884766
2023-04-27,55.08000183105469
2023-04-28,55.400001525878906
2023-05-01,55.29999923706055
2023-05-02,54.72999954223633
2023-05-03,54.68000030517578
2023-05-04,54.41999816894531
2023-05-05,55.18000030517578
2023-05-08,55.209999084472656
2023-05-09,55.06999969482422
2023-05-10,55.09000015258789
2023-05-11,54.900001525878906
2023-05-12,54.810001373291016
2023-05-15,55.18000030517578
2023-05-16,54.86000061035156
2023-05-17,55.290000915527344
2023-05-18,55.529998779296875
2023-05-19,55.65999984741211
2023-05-22,55.70000076293945
2023-05-23,55.02000045776367
2023-05-24,54.540000915527344
2023-05-25,54.66999816894531
2023-05-26,55.5
2023-05-30,55.099998474121094
2023-05-31,54.70000076293945
2023-06-01,55.310001373291016
2023-06-02,56.08000183105469
2023-06-05,55.84000015258789
2023-06-06,56.11000061035156
2023-06-07,55.900001525878906
2023-06-08,56.279998779296875
2023-06-09,56.29999923706055
2023-06-12,56.470001220703125
2023-06-13,56.86000061035156
2023-06-14,57.029998779296875
2023-06-15,57.650001525878906
2023-06-16,57.4900016784668
2023-06-20,57.040000915527344
2023-06-21,56.91999816894531
2023-06-22,56.86000061035156
2023-06-23,56.25
2023-06-26,56.13999938964844
2023-06-27,56.7400016784668
2023-06-28,56.70000076293945
2023-06-29,56.81999969482422
2023-06-30,57.400001525878906
2023-07-03,57.40999984741211
2023-07-05,57.119998931884766
2023-07-06,56.29999923706055
2023-07-07,56.439998626708984
2023-07-10,56.70000076293945
2023-07-11,57.20000076293945
2023-07-12,57.79999923706055
2023-07-13,58.599998474121094
2023-07-14,58.54999923706055
2023-07-17,58.52000045776367
2023-07-18,58.90999984741211
2023-07-19,58.81999969482422
2023-07-20,58.5099983215332
2023-07-21,58.540000915527344
2023-07-24,58.58000183105469
2023-07-25,58.93000030517578
2023-07-26,58.88999938964844
2023-07-27,58.68000030517578
2023-07-28,59.18000030517578
2023-07-31,59.220001220703125
2023-08-01,58.97999954223633
2023-08-02,57.959999084472656
2023-08-03,57.790000915527344
2023-08-04,57.849998474121094
2023-08-07,58.349998474121094
2023-08-08,58.0099983215332
2023-08-09,57.79999923706055
2023-08-10,57.790000915527344
2023-08-11,57.5
2023-08-14,57.54999923706055
2023-08-15,56.86000061035156
2023-08-16,56.4900016784668
2023-08-17,56.06999969482422
2023-08-18,56.08000183105469
2023-08-21,56.400001525878906
2023-08-22,56.36000061035156
2023-08-23,56.939998626708984
2023-08-24,56.150001525878906
2023-08-25,56.400001525878906
2023-08-28,56.7599983215332
2023-08-29,57.65999984741211
2023-08-30,57.7400016784668
2023-08-31,57.65999984741211
2023-09-01,57.630001068115234
2023-09-05,57.34000015258789
2023-09-06,57.08000183105469
2023-09-07,56.88999938964844
2023-09-08,56.90999984741211
2023-09-11,57.0099983215332
2023-09-12,56.810001373291016
2023-09-13,56.7400016784668
2023-09-14,57.2599983215332
2023-09-15,56.9900016784668
2023-09-18,56.849998474121094
2023-09-19,56.68000030517578
2023-09-20,56.31999969482422
2023-09-21,55.380001068115234
2023-09-22,55.380001068115234
2023-09-25,55.40999984741211
2023-09-26,54.70000076293945
2023-09-27,54.75
2023-09-28,55.13999938964844
2023-09-29,54.97999954223633
2023-10-02,54.619998931884766
2023-10-03,53.900001525878906
2023-10-04,54.11000061035156
2023-10-05,54.18000030517578
2023-10-06,54.90999984741211
2023-10-09,55.040000915527344
2023-10-10,55.650001525878906
2023-10-11,55.81999969482422
2023-10-12,55.56999969482422
2023-10-13,55.20000076293945
2023-10-16,55.65999984741211
2023-10-17,55.709999084472656
2023-10-18,54.97999954223633
2023-10-19,54.52000045776367
2023-10-20,54.0099983215332
2023-10-23,54.0099983215332
2023-10-24,54.34000015258789
2023-10-25,53.880001068115234
2023-10-26,53.40999984741211
2023-10-27,53.18000030517578
2023-10-30,53.7400016784668
2023-10-31,53.869998931884766
2023-11-01,54.40999984741211
2023-11-02,55.43000030517578
2023-11-03,55.90999984741211
2023-11-06,55.93000030517578
2023-11-07,55.810001373291016
2023-11-08,55.84000015258789
2023-11-09,55.560001373291016
2023-11-10,56.15999984741211
2023-11-13,56.209999084472656
2023-11-14,57.380001068115234
2023-11-15,57.47999954223633
2023-11-16,57.439998626708984
2023-11-17,57.83000183105469
2023-11-20,58.31999969482422
2023-11-21,58.130001068115234
2023-11-22,58.20000076293945
2023-11-24,58.380001068115234
2023-11-27,58.119998931884766
2023-11-28,58.220001220703125
2023-11-29,58.20000076293945
2023-11-30,58.33000183105469
2023-12-01,58.7599983215332
2023-12-04,58.36000061035156
2023-12-05,58.13999938964844
2023-12-06,57.9900016784668
2023-12-07,58.290000915527344
2023-12-08,58.59000015258789
2023-12-11,59.0099983215332
2023-12-12,57.970001220703125
2023-12-13,58.810001373291016
2023-12-14,59.189998626708984
2023-12-15,59.130001068115234
2023-12-18,59.27000045776367
2023-12-19,59.65999984741211
2023-12-20,58.90999984741211
2023-12-21,59.59000015258789
2023-12-22,59.66999816894531
2023-12-26,59.90999984741211
2023-12-27,60.220001220703125
2023-12-28,60.20000076293945
2023-12-29,60.119998931884766
2024-01-02,59.61000061035156
2024-01-03,59.13999938964844
2024-01-04,59.2400016784668
2024-01-05,59.20000076293945
2024-01-08,59.790000915527344
2024-01-09,59.58000183105469
2024-01-10,59.75
2024-01-11,59.77000045776367
2024-01-12,60.02000045776367
2024-01-16,59.47999954223633
2024-01-17,58.959999084472656
2024-01-18,59.43000030517578
2024-01-19,60.02000045776367
2024-01-22,60.0
2024-01-23,60.029998779296875
2024-01-24,60.41999816894531
2024-01-25,60.58000183105469
2024-01-26,60.720001220703125
2024-01-29,61.150001525878906
2024-01-30,61.09000015258789
2024-01-31,60.45000076293945
2024-02-01,61.06999969482422
2024-02-02,61.040000915527344
2024-02-05,60.790000915527344
2024-02-06,61.06999969482422
2024-02-07,61.34000015258789
2024-02-08,61.31999969482422
2024-02-09,61.65999984741211
2024-02-12,61.66999816894531
2024-02-13,60.93000030517578
2024-02-14,61.400001525878906
2024-02-15,62.029998779296875
2024-02-16,62.02000045776367
2024-02-20,61.880001068115234
2024-02-21,61.90999984741211
2024-02-22,62.939998626708984
2024-02-23,62.970001220703125
2024-02-26,62.790000915527344
2024-02-27,62.83000183105469
2024-02-28,62.70000076293945
2024-02-29,62.849998474121094
2024-03-01,63.56999969482422
2024-03-04,63.59000015258789
2024-03-05,63.04999923706055
2024-03-06,63.5
2024-03-07,64.41999816894531
2024-03-08,63.93000030517578
2024-03-11,63.56999969482422
2024-03-12,64.08000183105469
2024-03-13,64.16000366210938
2024-03-14,64.04000091552734
2024-03-15,63.599998474121094
2024-03-18,63.849998474121094
2024-03-19,64.05000305175781
2024-03-20,64.68000030517578
2024-03-21,64.88999938964844
2024-03-22,64.6500015258789
2024-03-25,64.56999969482422
2024-03-26,64.45999908447266
2024-03-27,64.83000183105469
2024-03-28,64.83000183105469
2024-04-01,64.70999908447266
2024-04-02,64.41000366210938
2024-04-03,64.80999755859375
2024-04-04,64.08000183105469
2024-04-05,64.62999725341797
2024-04-08,64.79000091552734
2024-04-09,64.80999755859375
2024-04-10,64.33999633789062
2024-04-11,64.55999755859375
2024-04-12,63.5099983215332
2024-04-15,62.959999084472656
2024-04-16,62.7599983215332
2024-04-17,62.58000183105469
2024-04-18,62.43000030517578
2024-04-19,61.93000030517578
2024-04-22,62.369998931884766
2024-04-23,63.2400016784668
2024-04-24,63.25
2024-04-25,63.06999969482422
2024-04-26,63.630001068115234
2024-04-29,63.81999969482422
2024-04-30,62.849998474121094
2024-05-01,62.709999084472656
2024-05-02,63.20000076293945
2024-05-03,63.75
2024-05-06,64.5
2024-05-07,64.63999938964844
2024-05-08,64.6500015258789
2024-05-09,64.80000305175781
2024-05-10,65.04000091552734
2024-05-13,64.9800033569336
2024-05-14,65.4000015258789
2024-05-15,66.13999938964844
2024-05-16,65.98999786376953
2024-05-17,66.11000061035156
2024-05-20,66.2699966430664
2024-05-21,66.25
2024-05-22,65.91999816894531
2024-05-23,65.54000091552734
2024-05-24,65.95999908447266
2024-05-28,65.94000244140625
2024-05-29,65.05999755859375
2024-05-30,64.87999725341797
2024-05-31,65.16000366210938
2024-06-03,65.22000122070312
2024-06-04,65.0
2024-06-05,65.91999816894531
2024-06-06,66.02999877929688
2024-06-07,65.66999816894531
2024-06-10,65.52999877929688
2024-06-11,65.25
2024-06-12,65.7300033569336
2024-06-13,65.69000244140625
2024-06-14,65.43000030517578
2024-06-17,65.93000030517578
2024-06-18,66.01000213623047
2024-06-20,66.12999725341797
2024-06-21,65.75
2024-06-24,65.72000122070312
2024-06-25,65.80000305175781
2024-06-26,65.63999938964844
2024-06-27,65.6500015258789
2024-06-28,65.48999786376953
2024-07-01,65.73999786376953
2024-07-02,65.95999908447266
2024-07-03,66.54000091552734
2024-07-05,67.0199966430664
2024-07-08,67.01000213623047
2024-07-09,66.75
2024-07-10,67.54000091552734
2024-07-11,67.44000244140625
2024-07-12,67.77999877929688
2024-07-15,67.69000244140625
2024-07-16,67.87000274658203
2024-07-17,66.86000061035156
2024-07-18,66.30000305175781
2024-07-19,65.87999725341797
2024-07-22,66.31999969482422
2024-07-23,66.44999694824219
2024-07-24,65.12999725341797
2024-07-25,64.76000213623047
2024-07-26,65.30999755859375
2024-07-29,65.30999755859375
2024-07-30,65.12999725341797
2024-07-31,66.16999816894531
2024-08-01,64.95999908447266
2024-08-02,63.709999084472656
2024-08-05,62.189998626708984
2024-08-06,62.63999938964844
2024-08-07,62.459999084472656
2024-08-08,63.900001525878906
2024-08-09,64.20999908447266
2024-08-12,64.16000366210938
2024-08-13,65.13999938964844
2024-08-14,65.3499984741211
2024-08-15,66.38999938964844
2024-08-16,66.52999877929688
2024-08-19,67.16999816894531
2024-08-20,67.0
2024-08-21,67.20999908447266
2024-08-22,66.7699966430664
2024-08-23,67.52999877929688
2024-08-26,67.37000274658203
2024-08-27,67.55999755859375
2024-08-28,67.23999786376953
2024-08-29,67.38999938964844
2024-08-30,67.81999969482422
2024-09-03,66.2300033569336
2024-09-04,66.04000091552734
2024-09-05,65.77999877929688
2024-09-06,64.68000030517578
2024-09-09,65.26000213623047
2024-09-10,65.33000183105469
2024-09-11,66.12000274658203
2024-09-12,66.75
2024-09-13,67.16000366210938
2024-09-16,67.13999938964844
2024-09-17,67.0999984741211
2024-09-18,66.8499984741211
2024-09-19,68.02999877929688
2024-09-20,67.87000274658203
2024-09-23,68.05999755859375
2024-09-24,68.61000061035156
2024-09-25,68.5
2024-09-26,69.37999725341797
2024-09-27,69.16000366210938
2024-09-30,69.0
2024-10-01,68.62999725341797
2024-10-02,68.73999786376953
2024-10-03,68.38999938964844
2024-10-04,68.91999816894531
2024-10-07,68.66000366210938
2024-10-08,68.76000213623047
2024-10-09,69.02999877929688
2024-10-10,68.91999816894531
2024-10-11,69.3499984741211
2024-10-14,69.6500015258789
2024-10-15,68.66000366210938
2024-10-16,68.93000030517578
2024-10-17,69.16999816894531
2024-10-18,69.44999694824219
2024-10-21,69.0999984741211
2024-10-22,68.97000122070312
2024-10-23,68.33999633789062
2024-10-24,68.43000030517578
2024-10-25,68.38999938964844
2024-10-28,68.58000183105469
2024-10-29,68.63999938964844
2024-10-30,68.36000061035156
2024-10-31,67.43000030517578
2024-11-01,67.66999816894531
2024-11-04,67.56999969482422
2024-11-05,68.37000274658203
2024-11-06,68.80000305175781
2024-11-07,69.55000305175781
2024-11-08,69.33999633789062
2024-11-11,69.29000091552734
2024-11-12,68.52999877929688
2024-11-13,68.22000122070312
2024-11-14,67.94999694824219
2024-11-15,67.2300033569336
2024-11-18,67.69999694824219
2024-11-19,67.72000122070312
2024-11-20,67.68000030517578
2024-11-21,67.95999908447266
