Date,RIDCX
2023-07-03,22.719999313354492
2023-07-05,22.6299991607666
2023-07-06,22.389999389648438
2023-07-07,22.389999389648438
2023-07-10,22.479999542236328
2023-07-11,22.639999389648438
2023-07-12,22.81999969482422
2023-07-13,22.979999542236328
2023-07-14,22.90999984741211
2023-07-17,22.899999618530273
2023-07-18,22.969999313354492
2023-07-19,23.049999237060547
2023-07-20,23.06999969482422
2023-07-21,23.100000381469727
2023-07-24,23.1200008392334
2023-07-25,23.1200008392334
2023-07-26,23.1299991607666
2023-07-27,23.0
2023-07-28,23.100000381469727
2023-07-31,23.1299991607666
2023-08-01,23.040000915527344
2023-08-02,22.860000610351562
2023-08-03,22.760000228881836
2023-08-04,22.770000457763672
2023-08-07,22.899999618530273
2023-08-08,22.809999465942383
2023-08-09,22.81999969482422
2023-08-10,22.799999237060547
2023-08-11,22.770000457763672
2023-08-14,22.729999542236328
2023-08-15,22.5
2023-08-16,22.40999984741211
2023-08-17,22.309999465942383
2023-08-18,22.350000381469727
2023-08-21,22.329999923706055
2023-08-22,22.290000915527344
2023-08-23,22.440000534057617
2023-08-24,22.299999237060547
2023-08-25,22.3700008392334
2023-08-28,22.469999313354492
2023-08-29,22.670000076293945
2023-08-30,22.709999084472656
2023-08-31,22.649999618530273
2023-09-01,22.6200008392334
2023-09-05,22.469999313354492
2023-09-06,22.3700008392334
2023-09-07,22.360000610351562
2023-09-08,22.420000076293945
2023-09-11,22.31999969482422
2023-09-12,22.350000381469727
2023-09-13,22.3700008392334
2023-09-14,22.559999465942383
2023-09-15,22.469999313354492
2023-09-18,22.450000762939453
2023-09-19,22.399999618530273
2023-09-20,22.350000381469727
2023-09-21,22.06999969482422
2023-09-22,22.020000457763672
2023-09-25,22.0
2023-09-26,21.799999237060547
2023-09-27,21.760000228881836
2023-09-28,21.860000610351562
2023-09-29,21.790000915527344
2023-10-02,21.56999969482422
2023-10-03,21.3700008392334
2023-10-04,21.399999618530273
2023-10-05,21.420000076293945
2023-10-06,21.530000686645508
2023-10-09,21.729999542236328
2023-10-10,21.8799991607666
2023-10-11,21.93000030517578
2023-10-12,21.799999237060547
2023-10-13,21.81999969482422
2023-10-16,21.940000534057617
2023-10-17,21.940000534057617
2023-10-18,21.739999771118164
2023-10-19,21.579999923706055
2023-10-20,21.459999084472656
2023-10-23,21.420000076293945
2023-10-24,21.510000228881836
2023-10-25,21.420000076293945
2023-10-26,21.360000610351562
2023-10-27,21.139999389648438
2023-10-30,21.309999465942383
2023-10-31,21.3799991607666
2023-11-01,21.510000228881836
2023-11-02,21.850000381469727
2023-11-03,22.0
2023-11-06,21.90999984741211
2023-11-07,21.850000381469727
2023-11-08,21.809999465942383
2023-11-09,21.690000534057617
2023-11-10,21.809999465942383
2023-11-13,21.799999237060547
2023-11-14,22.149999618530273
2023-11-15,22.170000076293945
2023-11-16,22.149999618530273
2023-11-17,22.260000228881836
2023-11-20,22.34000015258789
2023-11-21,22.309999465942383
2023-11-22,22.350000381469727
2023-11-24,22.399999618530273
2023-11-27,22.360000610351562
2023-11-28,22.440000534057617
2023-11-29,22.469999313354492
2023-11-30,22.540000915527344
2023-12-01,22.739999771118164
2023-12-04,22.700000762939453
2023-12-05,22.639999389648438
2023-12-06,22.610000610351562
2023-12-07,22.65999984741211
2023-12-08,22.700000762939453
2023-12-11,22.809999465942383
2023-12-12,22.520000457763672
2023-12-13,22.860000610351562
2023-12-14,23.09000015258789
2023-12-15,23.0
2023-12-18,23.040000915527344
2023-12-19,23.15999984741211
2023-12-20,22.979999542236328
2023-12-21,23.139999389648438
2023-12-22,23.200000762939453
2023-12-26,23.280000686645508
2023-12-27,23.3700008392334
2023-12-28,23.350000381469727
2023-12-29,23.31999969482422
2024-01-02,23.309999465942383
2024-01-03,23.190000534057617
2024-01-04,23.170000076293945
2024-01-05,23.18000030517578
2024-01-08,23.299999237060547
2024-01-09,23.209999084472656
2024-01-10,23.209999084472656
2024-01-11,23.18000030517578
2024-01-12,23.25
2024-01-16,23.06999969482422
2024-01-17,22.93000030517578
2024-01-18,22.959999084472656
2024-01-19,23.100000381469727
2024-01-22,23.059999465942383
2024-01-23,23.06999969482422
2024-01-24,23.06999969482422
2024-01-25,23.219999313354492
2024-01-26,23.239999771118164
2024-01-29,23.31999969482422
2024-01-30,23.350000381469727
2024-01-31,23.209999084472656
2024-02-01,23.3700008392334
2024-02-02,23.239999771118164
2024-02-05,23.059999465942383
2024-02-06,23.18000030517578
2024-02-07,23.190000534057617
2024-02-08,23.15999984741211
2024-02-09,23.190000534057617
2024-02-12,23.260000228881836
2024-02-13,22.969999313354492
2024-02-14,23.06999969482422
2024-02-15,23.280000686645508
2024-02-16,23.25
2024-02-20,23.280000686645508
2024-02-21,23.34000015258789
2024-02-22,23.450000762939453
2024-02-23,23.489999771118164
2024-02-26,23.40999984741211
2024-02-27,23.40999984741211
2024-02-28,23.399999618530273
2024-02-29,23.459999084472656
2024-03-01,23.610000610351562
2024-03-04,23.649999618530273
2024-03-05,23.649999618530273
2024-03-06,23.760000228881836
2024-03-07,23.899999618530273
2024-03-08,23.889999389648438
2024-03-11,23.780000686645508
2024-03-12,23.799999237060547
2024-03-13,23.850000381469727
2024-03-14,23.729999542236328
2024-03-15,23.68000030517578
2024-03-18,23.700000762939453
2024-03-19,23.760000228881836
2024-03-20,23.93000030517578
2024-03-21,24.010000228881836
2024-03-22,23.940000534057617
2024-03-25,23.93000030517578
2024-03-26,23.889999389648438
2024-03-27,24.110000610351562
2024-03-28,24.15999984741211
2024-04-01,24.059999465942383
2024-04-02,23.969999313354492
2024-04-03,23.979999542236328
2024-04-04,23.860000610351562
2024-04-05,23.899999618530273
2024-04-08,23.950000762939453
2024-04-09,24.0
2024-04-10,23.709999084472656
2024-04-11,23.709999084472656
2024-04-12,23.450000762939453
2024-04-15,23.31999969482422
2024-04-16,23.209999084472656
2024-04-17,23.239999771118164
2024-04-18,23.229999542236328
2024-04-19,23.31999969482422
2024-04-22,23.469999313354492
2024-04-23,23.649999618530273
2024-04-24,23.670000076293945
2024-04-25,23.600000381469727
2024-04-26,23.670000076293945
2024-04-29,23.770000457763672
2024-04-30,23.510000228881836
2024-05-01,23.43000030517578
2024-05-02,23.549999237060547
2024-05-03,23.670000076293945
2024-05-06,23.809999465942383
2024-05-07,23.860000610351562
2024-05-08,23.899999618530273
2024-05-09,24.030000686645508
2024-05-10,24.09000015258789
2024-05-13,24.09000015258789
2024-05-14,24.200000762939453
2024-05-15,24.3700008392334
2024-05-16,24.34000015258789
2024-05-17,24.360000610351562
2024-05-20,24.31999969482422
2024-05-21,24.329999923706055
2024-05-22,24.219999313354492
2024-05-23,24.0
2024-05-24,24.09000015258789
2024-05-28,24.010000228881836
2024-05-29,23.739999771118164
2024-05-30,23.8700008392334
2024-05-31,24.09000015258789
2024-06-03,24.079999923706055
2024-06-04,24.030000686645508
2024-06-05,24.149999618530273
2024-06-06,24.15999984741211
2024-06-07,24.030000686645508
2024-06-10,23.920000076293945
2024-06-11,23.81999969482422
2024-06-12,23.90999984741211
2024-06-13,23.90999984741211
2024-06-14,23.860000610351562
2024-06-17,23.940000534057617
2024-06-18,24.010000228881836
2024-06-20,24.100000381469727
2024-06-21,24.030000686645508
2024-06-24,24.170000076293945
2024-06-25,24.079999923706055
2024-06-26,23.989999771118164
2024-06-27,23.969999313354492
2024-06-28,23.989999771118164
2024-07-01,23.959999084472656
2024-07-02,24.010000228881836
2024-07-03,24.1299991607666
2024-07-05,24.15999984741211
2024-07-08,24.200000762939453
2024-07-09,24.139999389648438
2024-07-10,24.329999923706055
2024-07-11,24.510000228881836
2024-07-12,24.600000381469727
2024-07-15,24.6299991607666
2024-07-16,24.790000915527344
2024-07-17,24.829999923706055
2024-07-18,24.709999084472656
2024-07-19,24.579999923706055
2024-07-22,24.649999618530273
2024-07-23,24.6200008392334
2024-07-24,24.489999771118164
2024-07-25,24.540000915527344
2024-07-26,24.760000228881836
2024-07-29,24.780000686645508
2024-07-30,24.84000015258789
2024-07-31,24.969999313354492
2024-08-01,24.780000686645508
2024-08-02,24.59000015258789
2024-08-05,24.139999389648438
2024-08-06,24.25
2024-08-07,24.229999542236328
2024-08-08,24.510000228881836
2024-08-09,24.549999237060547
2024-08-12,24.549999237060547
2024-08-13,24.739999771118164
2024-08-14,24.829999923706055
2024-08-15,25.0
2024-08-16,25.059999465942383
2024-08-19,25.219999313354492
2024-08-20,25.18000030517578
2024-08-21,25.25
2024-08-22,25.200000762939453
2024-08-23,25.450000762939453
2024-08-26,25.479999542236328
2024-08-27,25.5
2024-08-28,25.469999313354492
2024-08-29,25.5
2024-08-30,25.59000015258789
2024-09-03,25.34000015258789
2024-09-04,25.360000610351562
2024-09-05,25.309999465942383
2024-09-06,25.110000610351562
2024-09-09,25.280000686645508
2024-09-10,25.25
2024-09-11,25.299999237060547
2024-09-12,25.43000030517578
2024-09-13,25.56999969482422
2024-09-16,25.549999237060547
2024-09-17,25.520000457763672
2024-09-18,25.459999084472656
2024-09-19,25.690000534057617
2024-09-20,25.65999984741211
2024-09-23,25.739999771118164
2024-09-24,25.81999969482422
2024-09-25,25.690000534057617
2024-09-26,25.799999237060547
2024-09-27,25.829999923706055
2024-09-30,25.84000015258789
2024-10-01,25.829999923706055
2024-10-02,25.809999465942383
2024-10-03,25.700000762939453
2024-10-04,25.790000915527344
2024-10-07,25.709999084472656
2024-10-08,25.709999084472656
2024-10-09,25.790000915527344
2024-10-10,25.729999542236328
2024-10-11,25.889999389648438
2024-10-14,25.979999542236328
2024-10-15,25.90999984741211
2024-10-16,26.030000686645508
2024-10-17,26.049999237060547
2024-10-18,26.079999923706055
2024-10-21,25.889999389648438
2024-10-22,25.920000076293945
2024-10-23,25.84000015258789
2024-10-24,25.860000610351562
2024-10-25,25.739999771118164
2024-10-28,25.81999969482422
2024-10-29,25.739999771118164
2024-10-30,25.709999084472656
2024-10-31,25.56999969482422
2024-11-01,25.530000686645508
2024-11-04,25.549999237060547
2024-11-05,25.729999542236328
2024-11-06,25.959999084472656
2024-11-07,26.010000228881836
2024-11-08,26.040000915527344
2024-11-11,26.020000457763672
2024-11-12,25.780000686645508
2024-11-13,25.739999771118164
2024-11-14,25.719999313354492
2024-11-15,25.600000381469727
2024-11-18,25.739999771118164
2024-11-19,25.709999084472656
2024-11-20,25.68000030517578
2024-11-21,25.84000015258789
