Date,DOXIX
2023-02-07,12.569999694824219
2023-02-08,12.59000015258789
2023-02-09,12.550000190734863
2023-02-10,12.489999771118164
2023-02-13,12.520000457763672
2023-02-14,12.479999542236328
2023-02-15,12.449999809265137
2023-02-16,12.420000076293945
2023-02-17,12.430000305175781
2023-02-21,12.319999694824219
2023-02-22,12.350000381469727
2023-02-23,12.390000343322754
2023-02-24,12.329999923706055
2023-02-27,12.350000381469727
2023-02-28,12.350000381469727
2023-03-01,12.289999961853027
2023-03-02,12.25
2023-03-03,12.34000015258789
2023-03-06,12.329999923706055
2023-03-07,12.319999694824219
2023-03-08,12.300000190734863
2023-03-09,12.319999694824219
2023-03-10,12.430000305175781
2023-03-13,12.460000038146973
2023-03-14,12.40999984741211
2023-03-15,12.460000038146973
2023-03-16,12.4399995803833
2023-03-17,12.510000228881836
2023-03-20,12.4399995803833
2023-03-21,12.449999809265137
2023-03-22,12.5600004196167
2023-03-23,12.579999923706055
2023-03-24,12.569999694824219
2023-03-27,12.489999771118164
2023-03-28,12.350000381469727
2023-03-29,12.369999885559082
2023-03-30,12.40999984741211
2023-03-31,12.470000267028809
2023-04-03,12.510000228881836
2023-04-04,12.550000190734863
2023-04-05,12.550000190734863
2023-04-06,12.569999694824219
2023-04-10,12.5
2023-04-11,12.510000228881836
2023-04-12,12.539999961853027
2023-04-13,12.520000457763672
2023-04-14,12.489999771118164
2023-04-17,12.4399995803833
2023-04-18,12.460000038146973
2023-04-19,12.449999809265137
2023-04-20,12.449999809265137
2023-04-21,12.470000267028809
2023-04-24,12.510000228881836
2023-04-25,12.5600004196167
2023-04-26,12.520000457763672
2023-04-27,12.479999542236328
2023-04-28,12.539999961853027
2023-05-01,12.4399995803833
2023-05-02,12.520000457763672
2023-05-03,12.569999694824219
2023-05-04,12.529999732971191
2023-05-05,12.510000228881836
2023-05-08,12.460000038146973
2023-05-09,12.449999809265137
2023-05-10,12.510000228881836
2023-05-11,12.539999961853027
2023-05-12,12.489999771118164
2023-05-15,12.460000038146973
2023-05-16,12.4399995803833
2023-05-17,12.430000305175781
2023-05-18,12.380000114440918
2023-05-19,12.359999656677246
2023-05-22,12.369999885559082
2023-05-23,12.380000114440918
2023-05-24,12.350000381469727
2023-05-25,12.3100004196167
2023-05-26,12.329999923706055
2023-05-30,12.40999984741211
2023-05-31,12.4399995803833
2023-06-01,12.460000038146973
2023-06-02,12.430000305175781
2023-06-05,12.430000305175781
2023-06-06,12.449999809265137
2023-06-07,12.399999618530273
2023-06-08,12.4399995803833
2023-06-09,12.420000076293945
2023-06-12,12.4399995803833
2023-06-13,12.40999984741211
2023-06-14,12.420000076293945
2023-06-15,12.479999542236328
2023-06-16,12.470000267028809
2023-06-20,12.479999542236328
2023-06-21,12.489999771118164
2023-06-22,12.4399995803833
2023-06-23,12.479999542236328
2023-06-26,12.5
2023-06-27,12.359999656677246
2023-06-28,12.390000343322754
2023-06-29,12.319999694824219
2023-06-30,12.350000381469727
2023-07-03,12.34000015258789
2023-07-05,12.300000190734863
2023-07-06,12.220000267028809
2023-07-07,12.220000267028809
2023-07-10,12.25
2023-07-11,12.270000457763672
2023-07-12,12.369999885559082
2023-07-13,12.430000305175781
2023-07-14,12.390000343322754
2023-07-17,12.399999618530273
2023-07-18,12.40999984741211
2023-07-19,12.4399995803833
2023-07-20,12.390000343322754
2023-07-21,12.399999618530273
2023-07-24,12.390000343322754
2023-07-25,12.369999885559082
2023-07-26,12.40999984741211
2023-07-27,12.34000015258789
2023-07-28,12.380000114440918
2023-07-31,12.390000343322754
2023-08-01,12.329999923706055
2023-08-02,12.289999961853027
2023-08-03,12.210000038146973
2023-08-04,12.300000190734863
2023-08-07,12.289999961853027
2023-08-08,12.319999694824219
2023-08-09,12.34000015258789
2023-08-10,12.270000457763672
2023-08-11,12.229999542236328
2023-08-14,12.220000267028809
2023-08-15,12.199999809265137
2023-08-16,12.15999984741211
2023-08-17,12.140000343322754
2023-08-18,12.15999984741211
2023-08-21,12.109999656677246
2023-08-22,12.130000114440918
2023-08-23,12.229999542236328
2023-08-24,12.199999809265137
2023-08-25,12.199999809265137
2023-08-28,12.239999771118164
2023-08-29,12.3100004196167
2023-08-30,12.300000190734863
2023-08-31,12.319999694824219
2023-09-01,12.270000457763672
2023-09-05,12.210000038146973
2023-09-06,12.1899995803833
2023-09-07,12.220000267028809
2023-09-08,12.229999542236328
2023-09-11,12.229999542236328
2023-09-12,12.239999771118164
2023-09-13,12.25
2023-09-14,12.239999771118164
2023-09-15,12.210000038146973
2023-09-18,12.229999542236328
2023-09-19,12.199999809265137
2023-09-20,12.1899995803833
2023-09-21,12.1899995803833
2023-09-22,12.149999618530273
2023-09-25,12.069999694824219
2023-09-26,11.920000076293945
2023-09-27,11.869999885559082
2023-09-28,11.899999618530273
2023-09-29,11.890000343322754
2023-10-02,11.800000190734863
2023-10-03,11.699999809265137
2023-10-04,11.770000457763672
2023-10-05,11.779999732971191
2023-10-06,11.729999542236328
2023-10-09,11.84000015258789
2023-10-10,11.84000015258789
2023-10-11,11.899999618530273
2023-10-12,11.800000190734863
2023-10-13,11.850000381469727
2023-10-16,11.800000190734863
2023-10-17,11.720000267028809
2023-10-18,11.65999984741211
2023-10-19,11.609999656677246
2023-10-20,11.630000114440918
2023-10-23,11.670000076293945
2023-10-24,11.720000267028809
2023-10-25,11.640000343322754
2023-10-26,11.710000038146973
2023-10-27,11.710000038146973
2023-10-30,11.6899995803833
2023-10-31,11.680000305175781
2023-11-01,11.800000190734863
2023-11-02,11.890000343322754
2023-11-03,11.979999542236328
2023-11-06,11.920000076293945
2023-11-07,11.979999542236328
2023-11-08,12.020000457763672
2023-11-09,11.930000305175781
2023-11-10,11.949999809265137
2023-11-13,11.949999809265137
2023-11-14,12.100000381469727
2023-11-15,12.029999732971191
2023-11-16,12.100000381469727
2023-11-17,12.119999885559082
2023-11-20,12.149999618530273
2023-11-21,12.15999984741211
2023-11-22,12.15999984741211
2023-11-24,12.119999885559082
2023-11-27,12.1899995803833
2023-11-28,12.239999771118164
2023-11-29,12.3100004196167
2023-11-30,12.260000228881836
2023-12-01,12.369999885559082
2023-12-04,12.34000015258789
2023-12-05,12.40999984741211
2023-12-06,12.460000038146973
2023-12-07,12.449999809265137
2023-12-08,12.399999618530273
2023-12-11,12.399999618530273
2023-12-12,12.430000305175781
2023-12-13,12.59000015258789
2023-12-14,12.710000038146973
2023-12-15,12.6899995803833
2023-12-18,12.529999732971191
2023-12-19,12.550000190734863
2023-12-20,12.600000381469727
2023-12-21,12.59000015258789
2023-12-22,12.59000015258789
2023-12-26,12.600000381469727
2023-12-27,12.6899995803833
2023-12-28,12.649999618530273
2023-12-29,12.630000114440918
2024-01-02,12.579999923706055
2024-01-03,12.579999923706055
2024-01-04,12.510000228881836
2024-01-05,12.489999771118164
2024-01-08,12.529999732971191
2024-01-09,12.529999732971191
2024-01-10,12.529999732971191
2024-01-11,12.579999923706055
2024-01-12,12.609999656677246
2024-01-16,12.520000457763672
2024-01-17,12.489999771118164
2024-01-18,12.470000267028809
2024-01-19,12.470000267028809
2024-01-22,12.5
2024-01-23,12.470000267028809
2024-01-24,12.449999809265137
2024-01-25,12.5
2024-01-26,12.489999771118164
2024-01-29,12.550000190734863
2024-01-30,12.5600004196167
2024-01-31,12.619999885559082
2024-02-01,12.6899995803833
2024-02-02,12.569999694824219
2024-02-05,12.479999542236328
2024-02-06,12.539999961853027
2024-02-07,12.520000457763672
2024-02-08,12.479999542236328
2024-02-09,12.479999542236328
2024-02-12,12.479999542236328
2024-02-13,12.369999885559082
2024-02-14,12.420000076293945
2024-02-15,12.460000038146973
2024-02-16,12.420000076293945
2024-02-20,12.4399995803833
2024-02-21,12.399999618530273
2024-02-22,12.40999984741211
2024-02-23,12.460000038146973
2024-02-26,12.4399995803833
2024-02-27,12.420000076293945
2024-02-28,12.4399995803833
2024-02-29,12.460000038146973
2024-03-01,12.510000228881836
2024-03-04,12.489999771118164
2024-03-05,12.5600004196167
2024-03-06,12.59000015258789
2024-03-07,12.600000381469727
2024-03-08,12.619999885559082
2024-03-11,12.609999656677246
2024-03-12,12.569999694824219
2024-03-13,12.5600004196167
2024-03-14,12.479999542236328
2024-03-15,12.470000267028809
2024-03-18,12.470000267028809
2024-03-19,12.5
2024-03-20,12.520000457763672
2024-03-21,12.529999732971191
2024-03-22,12.569999694824219
2024-03-25,12.430000305175781
2024-03-26,12.4399995803833
2024-03-27,12.470000267028809
2024-03-28,12.460000038146973
2024-04-01,12.380000114440918
2024-04-02,12.359999656677246
2024-04-03,12.380000114440918
2024-04-04,12.40999984741211
2024-04-05,12.34000015258789
2024-04-08,12.329999923706055
2024-04-09,12.380000114440918
2024-04-10,12.229999542236328
2024-04-11,12.220000267028809
2024-04-12,12.25
2024-04-15,12.170000076293945
2024-04-16,12.119999885559082
2024-04-17,12.1899995803833
2024-04-18,12.149999618530273
2024-04-19,12.15999984741211
2024-04-22,12.170000076293945
2024-04-23,12.199999809265137
2024-04-24,12.170000076293945
2024-04-25,12.130000114440918
2024-04-26,12.170000076293945
2024-04-29,12.199999809265137
2024-04-30,12.149999618530273
2024-05-01,12.199999809265137
2024-05-02,12.25
2024-05-03,12.3100004196167
2024-05-06,12.329999923706055
2024-05-07,12.359999656677246
2024-05-08,12.329999923706055
2024-05-09,12.369999885559082
2024-05-10,12.34000015258789
2024-05-13,12.359999656677246
2024-05-14,12.390000343322754
2024-05-15,12.489999771118164
2024-05-16,12.460000038146973
2024-05-17,12.420000076293945
2024-05-20,12.40999984741211
2024-05-21,12.4399995803833
2024-05-22,12.430000305175781
2024-05-23,12.380000114440918
2024-05-24,12.399999618530273
2024-05-28,12.34000015258789
2024-05-29,12.289999961853027
2024-05-30,12.350000381469727
2024-05-31,12.390000343322754
2024-06-03,12.470000267028809
2024-06-04,12.529999732971191
2024-06-05,12.5600004196167
2024-06-06,12.5600004196167
2024-06-07,12.460000038146973
2024-06-10,12.430000305175781
2024-06-11,12.489999771118164
2024-06-12,12.550000190734863
2024-06-13,12.609999656677246
2024-06-14,12.619999885559082
2024-06-17,12.579999923706055
2024-06-18,12.630000114440918
2024-06-20,12.609999656677246
2024-06-21,12.609999656677246
2024-06-24,12.619999885559082
2024-06-25,12.489999771118164
2024-06-26,12.430000305175781
2024-06-27,12.449999809265137
2024-06-28,12.390000343322754
2024-07-01,12.3100004196167
2024-07-02,12.350000381469727
2024-07-03,12.420000076293945
2024-07-05,12.479999542236328
2024-07-08,12.489999771118164
2024-07-09,12.479999542236328
2024-07-10,12.489999771118164
2024-07-11,12.5600004196167
2024-07-12,12.59000015258789
2024-07-15,12.5600004196167
2024-07-16,12.609999656677246
2024-07-17,12.619999885559082
2024-07-18,12.579999923706055
2024-07-19,12.550000190734863
2024-07-22,12.539999961853027
2024-07-23,12.550000190734863
2024-07-24,12.5
2024-07-25,12.529999732971191
2024-07-26,12.579999923706055
2024-07-29,12.609999656677246
2024-07-30,12.630000114440918
2024-07-31,12.699999809265137
2024-08-01,12.760000228881836
2024-08-02,12.90999984741211
2024-08-05,12.890000343322754
2024-08-06,12.8100004196167
2024-08-07,12.779999732971191
2024-08-08,12.75
2024-08-09,12.800000190734863
2024-08-12,12.829999923706055
2024-08-13,12.880000114440918
2024-08-14,12.899999618530273
2024-08-15,12.850000381469727
2024-08-16,12.880000114440918
2024-08-19,12.899999618530273
2024-08-20,12.9399995803833
2024-08-21,12.970000267028809
2024-08-22,12.920000076293945
2024-08-23,12.970000267028809
2024-08-26,12.970000267028809
2024-08-27,12.960000038146973
2024-08-28,12.949999809265137
2024-08-29,12.930000305175781
2024-08-30,12.899999618530273
2024-09-03,12.960000038146973
2024-09-04,13.020000457763672
2024-09-05,13.050000190734863
2024-09-06,13.069999694824219
2024-09-09,13.09000015258789
2024-09-10,13.130000114440918
2024-09-11,13.130000114440918
2024-09-12,13.109999656677246
2024-09-13,13.140000343322754
2024-09-16,13.1899995803833
2024-09-17,13.170000076293945
2024-09-18,13.119999885559082
2024-09-19,13.130000114440918
2024-09-20,13.119999885559082
2024-09-23,13.109999656677246
2024-09-24,13.119999885559082
2024-09-25,12.949999809265137
2024-09-26,12.949999809265137
2024-09-27,12.979999542236328
2024-09-30,12.949999809265137
2024-10-01,13.0
2024-10-02,12.970000267028809
2024-10-03,12.920000076293945
2024-10-04,12.829999923706055
2024-10-07,12.789999961853027
2024-10-08,12.800000190734863
2024-10-09,12.770000457763672
2024-10-10,12.760000228881836
2024-10-11,12.760000228881836
2024-10-14,12.75
2024-10-15,12.8100004196167
2024-10-16,12.829999923706055
2024-10-17,12.760000228881836
2024-10-18,12.770000457763672
2024-10-21,12.680000305175781
2024-10-22,12.670000076293945
2024-10-23,12.630000114440918
2024-10-24,12.65999984741211
2024-10-25,12.640000343322754
2024-10-28,12.609999656677246
2024-10-29,12.630000114440918
2024-10-30,12.619999885559082
2024-10-31,12.609999656677246
2024-11-01,12.5600004196167
2024-11-04,12.619999885559082
2024-11-05,12.640000343322754
2024-11-06,12.550000190734863
2024-11-07,12.649999618530273
2024-11-08,12.670000076293945
2024-11-11,12.649999618530273
2024-11-12,12.579999923706055
2024-11-13,12.569999694824219
2024-11-14,12.569999694824219
2024-11-15,12.550000190734863
2024-11-18,12.5600004196167
2024-11-19,12.59000015258789
2024-11-20,12.579999923706055
2024-11-21,12.569999694824219
