Date,MDJH
2022-12-06,1.7100000381469727
2022-12-07,1.5470000505447388
2022-12-08,1.5390000343322754
2022-12-09,1.7999999523162842
2022-12-12,1.75
2022-12-13,1.7599999904632568
2022-12-14,1.7599999904632568
2022-12-15,1.7599999904632568
2022-12-16,1.5099999904632568
2022-12-19,1.5099999904632568
2022-12-20,1.600000023841858
2022-12-21,1.600000023841858
2022-12-22,1.5199999809265137
2022-12-23,1.5399999618530273
2022-12-27,1.5399999618530273
2022-12-28,1.5399999618530273
2022-12-29,1.5399999618530273
2022-12-30,1.5099999904632568
2023-01-03,1.590000033378601
2023-01-04,1.590000033378601
2023-01-05,1.5099999904632568
2023-01-06,1.6200000047683716
2023-01-09,1.6200000047683716
2023-01-10,1.6200000047683716
2023-01-11,1.6100000143051147
2023-01-12,1.6100000143051147
2023-01-13,1.6100000143051147
2023-01-17,1.6109999418258667
2023-01-18,1.7999999523162842
2023-01-19,1.7999999523162842
2023-01-20,1.7999999523162842
2023-01-23,1.6100000143051147
2023-01-24,1.6100000143051147
2023-01-25,1.6100000143051147
2023-01-26,1.6100000143051147
2023-01-27,1.6130000352859497
2023-01-30,1.6130000352859497
2023-01-31,1.6100000143051147
2023-02-01,1.6360000371932983
2023-02-02,1.75
2023-02-03,1.9800000190734863
2023-02-06,1.7599999904632568
2023-02-07,1.7599999904632568
2023-02-08,1.7000000476837158
2023-02-09,1.600000023841858
2023-02-10,1.649999976158142
2023-02-13,1.649999976158142
2023-02-14,1.649999976158142
2023-02-15,1.6399999856948853
2023-02-16,1.6399999856948853
2023-02-17,1.6399999856948853
2023-02-21,1.6399999856948853
2023-02-22,1.690000057220459
2023-02-23,1.690000057220459
2023-02-24,1.715999960899353
2023-02-27,1.5299999713897705
2023-02-28,1.5299999713897705
2023-03-01,1.600000023841858
2023-03-02,1.600000023841858
2023-03-03,1.600000023841858
2023-03-06,1.5199999809265137
2023-03-07,1.5199999809265137
2023-03-08,1.559999942779541
2023-03-09,1.559999942779541
2023-03-10,1.5399999618530273
2023-03-13,1.4199999570846558
2023-03-14,1.4199999570846558
2023-03-15,1.4199999570846558
2023-03-16,1.5199999809265137
2023-03-17,1.399999976158142
2023-03-20,1.399999976158142
2023-03-21,1.5
2023-03-22,1.5
2023-03-23,1.5
2023-03-24,1.5
2023-03-27,1.5
2023-03-28,1.5
2023-03-29,1.5800000429153442
2023-03-30,1.4199999570846558
2023-03-31,1.3899999856948853
2023-04-03,1.5800000429153442
2023-04-04,1.909999966621399
2023-04-05,1.809999942779541
2023-04-06,1.4700000286102295
2023-04-10,1.434999942779541
2023-04-11,1.3600000143051147
2023-04-12,1.4800000190734863
2023-04-13,1.4600000381469727
2023-04-14,1.4800000190734863
2023-04-17,1.5099999904632568
2023-04-18,1.4900000095367432
2023-04-19,1.3930000066757202
2023-04-20,1.4910000562667847
2023-04-21,1.4550000429153442
2023-04-24,1.5499999523162842
2023-04-25,1.4500000476837158
2023-04-26,1.399999976158142
2023-04-27,1.4500000476837158
2023-04-28,1.7799999713897705
2023-05-01,1.8200000524520874
2023-05-02,1.7000000476837158
2023-05-03,2.140000104904175
2023-05-04,2.75
2023-05-05,2.609999895095825
2023-05-08,2.059999942779541
2023-05-09,1.8899999856948853
2023-05-10,1.8700000047683716
2023-05-11,1.7899999618530273
2023-05-12,1.7400000095367432
2023-05-15,1.8049999475479126
2023-05-16,1.7799999713897705
2023-05-17,1.7599999904632568
2023-05-18,1.7999999523162842
2023-05-19,1.75
2023-05-22,1.7699999809265137
2023-05-23,1.7100000381469727
2023-05-24,1.7510000467300415
2023-05-25,1.7799999713897705
2023-05-26,1.7999999523162842
2023-05-30,1.7400000095367432
2023-05-31,1.6699999570846558
2023-06-01,1.7400000095367432
2023-06-02,1.7400000095367432
2023-06-05,1.6100000143051147
2023-06-06,1.6200000047683716
2023-06-07,1.600000023841858
2023-06-08,1.7699999809265137
2023-06-09,1.6299999952316284
2023-06-12,1.850000023841858
2023-06-13,1.850000023841858
2023-06-14,1.934999942779541
2023-06-15,1.899999976158142
2023-06-16,1.8899999856948853
2023-06-20,1.8700000047683716
2023-06-21,2.0
2023-06-22,1.9199999570846558
2023-06-23,1.9500000476837158
2023-06-26,1.9210000038146973
2023-06-27,1.7999999523162842
2023-06-28,1.8799999952316284
2023-06-29,1.8200000524520874
2023-06-30,1.7999999523162842
2023-07-03,1.840000033378601
2023-07-05,1.899999976158142
2023-07-06,1.7200000286102295
2023-07-07,1.75
2023-07-10,1.7000000476837158
2023-07-11,1.7589999437332153
2023-07-12,1.659999966621399
2023-07-13,1.75
2023-07-14,1.6799999475479126
2023-07-17,1.690000057220459
2023-07-18,1.5499999523162842
2023-07-19,1.5700000524520874
2023-07-20,1.5399999618530273
2023-07-21,1.5299999713897705
2023-07-24,1.5950000286102295
2023-07-25,1.7000000476837158
2023-07-26,1.7000000476837158
2023-07-27,1.6100000143051147
2023-07-28,1.649999976158142
2023-07-31,1.7000000476837158
2023-08-01,1.6399999856948853
2023-08-02,1.7000000476837158
2023-08-03,1.7000000476837158
2023-08-04,1.659999966621399
2023-08-07,1.649999976158142
2023-08-08,1.6799999475479126
2023-08-09,1.6799999475479126
2023-08-10,1.7999999523162842
2023-08-11,1.6799999475479126
2023-08-14,1.6799999475479126
2023-08-15,1.7799999713897705
2023-08-16,1.6799999475479126
2023-08-17,1.649999976158142
2023-08-18,1.649999976158142
2023-08-21,1.7960000038146973
2023-08-22,1.8380000591278076
2023-08-23,1.7699999809265137
2023-08-24,1.6799999475479126
2023-08-25,1.8899999856948853
2023-08-28,1.8899999856948853
2023-08-29,1.8300000429153442
2023-08-30,1.7940000295639038
2023-08-31,1.746000051498413
2023-09-01,1.7999999523162842
2023-09-05,1.7999999523162842
2023-09-06,1.7369999885559082
2023-09-07,1.7410000562667847
2023-09-08,1.649999976158142
2023-09-11,1.7050000429153442
2023-09-12,1.7200000286102295
2023-09-13,1.7599999904632568
2023-09-14,1.7719999551773071
2023-09-15,1.871000051498413
2023-09-18,1.7549999952316284
2023-09-19,1.722000002861023
2023-09-20,1.8799999952316284
2023-09-21,1.6770000457763672
2023-09-22,1.659999966621399
2023-09-25,1.6699999570846558
2023-09-26,1.6799999475479126
2023-09-27,1.6200000047683716
2023-09-28,1.649999976158142
2023-09-29,1.659999966621399
2023-10-02,1.7200000286102295
2023-10-03,1.6799999475479126
2023-10-04,1.8300000429153442
2023-10-05,1.7979999780654907
2023-10-06,1.8300000429153442
2023-10-09,1.7999999523162842
2023-10-10,1.75
2023-10-11,1.7899999618530273
2023-10-12,1.940000057220459
2023-10-13,1.9900000095367432
2023-10-16,2.190000057220459
2023-10-17,1.9800000190734863
2023-10-18,1.7699999809265137
2023-10-19,1.6799999475479126
2023-10-20,1.7100000381469727
2023-10-23,1.6549999713897705
2023-10-24,1.7450000047683716
2023-10-25,1.6299999952316284
2023-10-26,1.5199999809265137
2023-10-27,1.5399999618530273
2023-10-30,1.5499999523162842
2023-10-31,1.5700000524520874
2023-11-01,1.5
2023-11-02,1.409999966621399
2023-11-03,1.4880000352859497
2023-11-06,1.5549999475479126
2023-11-07,1.4199999570846558
2023-11-08,1.399999976158142
2023-11-09,1.375
2023-11-10,1.2200000286102295
2023-11-13,1.2200000286102295
2023-11-14,1.4199999570846558
2023-11-15,1.4900000095367432
2023-11-16,1.4359999895095825
2023-11-17,1.4700000286102295
2023-11-20,1.4700000286102295
2023-11-21,1.4700000286102295
2023-11-22,1.4700000286102295
2023-11-24,1.4700000286102295
2023-11-27,1.4700000286102295
2023-11-28,1.4700000286102295
2023-11-29,1.4700000286102295
2023-11-30,1.340000033378601
2023-12-01,1.5099999904632568
2023-12-04,1.5
2023-12-05,1.4149999618530273
2023-12-06,1.3700000047683716
2023-12-07,1.4299999475479126
2023-12-08,1.4900000095367432
2023-12-11,1.4900000095367432
2023-12-12,1.4900000095367432
2023-12-13,1.4900000095367432
2023-12-14,1.4900000095367432
2023-12-15,1.4900000095367432
2023-12-18,1.3600000143051147
2023-12-19,1.3600000143051147
2023-12-20,1.3600000143051147
2023-12-21,1.2999999523162842
2023-12-22,1.2999999523162842
2023-12-26,1.375
2023-12-27,1.25
2023-12-28,1.25
2023-12-29,1.652999997138977
2024-01-02,1.559999942779541
2024-01-03,1.5299999713897705
2024-01-04,1.4700000286102295
2024-01-05,1.4500000476837158
2024-01-08,1.4299999475479126
2024-01-09,1.3700000047683716
2024-01-10,1.2899999618530273
2024-01-11,1.409999966621399
2024-01-12,1.409999966621399
2024-01-16,1.3040000200271606
2024-01-17,1.274999976158142
2024-01-18,1.2699999809265137
2024-01-19,1.25
2024-01-22,1.1779999732971191
2024-01-23,1.190000057220459
2024-01-24,1.1330000162124634
2024-01-25,1.0
2024-01-26,1.0299999713897705
2024-01-29,1.0099999904632568
2024-01-30,1.0800000429153442
2024-01-31,1.0700000524520874
2024-02-01,1.0800000429153442
2024-02-02,1.059999942779541
2024-02-05,1.1660000085830688
2024-02-06,1.1100000143051147
2024-02-07,1.1100000143051147
2024-02-08,1.2400000095367432
2024-02-09,1.2200000286102295
2024-02-12,1.1510000228881836
2024-02-13,1.2400000095367432
2024-02-14,1.350000023841858
2024-02-15,1.4500000476837158
2024-02-16,1.659999966621399
2024-02-20,1.5149999856948853
2024-02-21,1.309999942779541
2024-02-22,1.225000023841858
2024-02-23,1.2000000476837158
2024-02-26,1.2400000095367432
2024-02-27,1.2799999713897705
2024-02-28,1.2000000476837158
2024-02-29,1.1299999952316284
2024-03-01,1.1749999523162842
2024-03-04,1.2400000095367432
2024-03-05,1.2599999904632568
2024-03-06,1.4500000476837158
2024-03-07,1.503999948501587
2024-03-08,1.4500000476837158
2024-03-11,1.340000033378601
2024-03-12,1.2999999523162842
2024-03-13,1.2400000095367432
2024-03-14,1.215000033378601
2024-03-15,1.2300000190734863
2024-03-18,1.2200000286102295
2024-03-19,1.2000000476837158
2024-03-20,1.2200000286102295
2024-03-21,1.4500000476837158
2024-03-22,1.340000033378601
2024-03-25,1.1699999570846558
2024-03-26,1.1699999570846558
2024-03-27,1.2300000190734863
2024-03-28,1.2000000476837158
2024-04-01,1.1699999570846558
2024-04-02,1.2799999713897705
2024-04-03,1.2799999713897705
2024-04-04,1.149999976158142
2024-04-05,1.2100000381469727
2024-04-08,1.2100000381469727
2024-04-09,1.25
2024-04-10,1.4199999570846558
2024-04-11,1.2829999923706055
2024-04-12,1.2899999618530273
2024-04-15,1.590000033378601
2024-04-16,1.1200000047683716
2024-04-17,1.1100000143051147
2024-04-18,1.1699999570846558
2024-04-19,1.0399999618530273
2024-04-22,1.1200000047683716
2024-04-23,1.0199999809265137
2024-04-24,1.0299999713897705
2024-04-25,1.0299999713897705
2024-04-26,1.0299999713897705
2024-04-29,1.1100000143051147
2024-04-30,1.1349999904632568
2024-05-01,1.1349999904632568
2024-05-02,1.0399999618530273
2024-05-03,1.100000023841858
2024-05-06,1.0800000429153442
2024-05-07,1.100000023841858
2024-05-08,1.100000023841858
2024-05-09,1.100000023841858
2024-05-10,1.0099999904632568
2024-05-13,1.0
2024-05-14,1.059999942779541
2024-05-15,1.159999966621399
2024-05-16,1.1100000143051147
2024-05-17,1.25
2024-05-20,1.2649999856948853
2024-05-21,1.4500000476837158
2024-05-22,1.2300000190734863
2024-05-23,1.2899999618530273
2024-05-24,1.190000057220459
2024-05-28,1.2400000095367432
2024-05-29,1.2999999523162842
2024-05-30,1.2999999523162842
2024-05-31,1.2699999809265137
2024-06-03,1.225000023841858
2024-06-04,1.1679999828338623
2024-06-05,1.350000023841858
2024-06-06,1.350000023841858
2024-06-07,1.340000033378601
2024-06-10,1.2999999523162842
2024-06-11,1.284000039100647
2024-06-12,1.2400000095367432
2024-06-13,1.2999999523162842
2024-06-14,1.2100000381469727
2024-06-17,1.2100000381469727
2024-06-18,1.2400000095367432
2024-06-20,1.25
2024-06-21,1.309999942779541
2024-06-24,1.350000023841858
2024-06-25,1.284999966621399
2024-06-26,1.2300000190734863
2024-06-27,1.2799999713897705
2024-06-28,1.2300000190734863
2024-07-01,1.2300000190734863
2024-07-02,1.149999976158142
2024-07-03,1.159999966621399
2024-07-05,1.159999966621399
2024-07-08,1.1699999570846558
2024-07-09,1.1699999570846558
2024-07-10,1.1699999570846558
2024-07-11,1.149999976158142
2024-07-12,1.184000015258789
2024-07-15,1.1799999475479126
2024-07-16,1.1799999475479126
2024-07-17,1.5
2024-07-18,1.3200000524520874
2024-07-19,1.3700000047683716
2024-07-22,1.350000023841858
2024-07-23,1.3250000476837158
2024-07-24,1.340000033378601
2024-07-25,1.2899999618530273
2024-07-26,1.309999942779541
2024-07-29,1.4249999523162842
2024-07-30,1.3899999856948853
2024-07-31,1.6100000143051147
2024-08-01,1.190000057220459
2024-08-02,1.2200000286102295
2024-08-05,1.25
2024-08-06,1.1579999923706055
2024-08-07,1.1299999952316284
2024-08-08,1.0700000524520874
2024-08-09,1.031000018119812
2024-08-12,1.0700000524520874
2024-08-13,1.0449999570846558
2024-08-14,1.2510000467300415
2024-08-15,1.1740000247955322
2024-08-16,1.1649999618530273
2024-08-19,1.1399999856948853
2024-08-20,1.1100000143051147
2024-08-21,1.1299999952316284
2024-08-22,1.1100000143051147
2024-08-23,1.1200000047683716
2024-08-26,1.121000051498413
2024-08-27,1.1399999856948853
2024-08-28,1.0199999809265137
2024-08-29,1.0099999904632568
2024-08-30,1.0399999618530273
2024-09-03,1.0399999618530273
2024-09-04,1.0399999618530273
2024-09-05,1.0499999523162842
2024-09-06,1.090000033378601
2024-09-09,1.090000033378601
2024-09-10,1.090000033378601
2024-09-11,0.6850000023841858
2024-09-12,0.7099999785423279
2024-09-13,0.7129999995231628
2024-09-16,0.7269999980926514
2024-09-17,0.7250000238418579
2024-09-18,0.7099999785423279
2024-09-19,0.7049999833106995
2024-09-20,0.7080000042915344
2024-09-23,0.7080000042915344
2024-09-24,0.6800000071525574
2024-09-25,0.7300000190734863
2024-09-26,0.7099999785423279
2024-09-27,0.6930000185966492
2024-09-30,0.699999988079071
2024-10-01,0.6010000109672546
2024-10-02,0.6470000147819519
2024-10-03,0.6650000214576721
2024-10-04,0.6570000052452087
2024-10-07,0.6700000166893005
2024-10-08,0.6570000052452087
2024-10-09,0.6100000143051147
2024-10-10,0.6100000143051147
2024-10-11,0.5600000023841858
2024-10-14,0.550000011920929
2024-10-15,0.5299999713897705
2024-10-16,0.5320000052452087
2024-10-17,0.718999981880188
2024-10-18,0.6269999742507935
2024-10-21,0.5600000023841858
2024-10-22,0.5950000286102295
2024-10-23,0.6200000047683716
2024-10-24,0.5849999785423279
2024-10-25,0.6380000114440918
2024-10-28,0.6129999756813049
2024-10-29,0.6029999852180481
2024-10-30,0.6029999852180481
2024-10-31,0.24500000476837158
2024-11-01,0.22200000286102295
2024-11-04,0.1720000058412552
2024-11-05,0.16099999845027924
2024-11-06,0.15000000596046448
2024-11-07,0.19499999284744263
2024-11-08,0.1889999955892563
2024-11-11,0.17100000381469727
2024-11-12,0.17399999499320984
2024-11-13,0.18700000643730164
2024-11-14,0.1809999942779541
2024-11-15,0.17900000512599945
2024-11-18,0.17599999904632568
2024-11-19,0.1860000044107437
2024-11-20,0.17599999904632568
2024-11-21,0.16899999976158142
