Date,SLI
2023-01-03,2.8399999141693115
2023-01-04,2.940000057220459
2023-01-05,2.869999885559082
2023-01-06,3.119999885559082
2023-01-09,3.3499999046325684
2023-01-10,3.8299999237060547
2023-01-11,4.039999961853027
2023-01-12,3.930000066757202
2023-01-13,3.700000047683716
2023-01-17,3.569999933242798
2023-01-18,3.4800000190734863
2023-01-19,3.5299999713897705
2023-01-20,3.640000104904175
2023-01-23,3.7100000381469727
2023-01-24,3.700000047683716
2023-01-25,4.039999961853027
2023-01-26,3.950000047683716
2023-01-27,4.099999904632568
2023-01-30,4.349999904632568
2023-01-31,4.389999866485596
2023-02-01,4.619999885559082
2023-02-02,4.880000114440918
2023-02-03,4.760000228881836
2023-02-06,4.539999961853027
2023-02-07,4.710000038146973
2023-02-08,4.610000133514404
2023-02-09,4.590000152587891
2023-02-10,4.409999847412109
2023-02-13,4.539999961853027
2023-02-14,4.510000228881836
2023-02-15,4.670000076293945
2023-02-16,4.630000114440918
2023-02-17,4.440000057220459
2023-02-21,4.340000152587891
2023-02-22,4.150000095367432
2023-02-23,4.239999771118164
2023-02-24,4.239999771118164
2023-02-27,4.260000228881836
2023-02-28,4.309999942779541
2023-03-01,4.329999923706055
2023-03-02,4.230000019073486
2023-03-03,4.409999847412109
2023-03-06,4.079999923706055
2023-03-07,3.819999933242798
2023-03-08,3.8299999237060547
2023-03-09,3.609999895095825
2023-03-10,3.4100000858306885
2023-03-13,3.3399999141693115
2023-03-14,3.5299999713897705
2023-03-15,3.299999952316284
2023-03-16,3.3299999237060547
2023-03-17,3.2100000381469727
2023-03-20,3.1700000762939453
2023-03-21,3.259999990463257
2023-03-22,3.2100000381469727
2023-03-23,3.3299999237060547
2023-03-24,3.25
2023-03-27,3.2799999713897705
2023-03-28,3.799999952316284
2023-03-29,3.880000114440918
2023-03-30,3.700000047683716
2023-03-31,3.799999952316284
2023-04-03,3.6700000762939453
2023-04-04,3.5799999237060547
2023-04-05,3.4000000953674316
2023-04-06,3.5399999618530273
2023-04-10,3.5399999618530273
2023-04-11,3.75
2023-04-12,3.8399999141693115
2023-04-13,4.050000190734863
2023-04-14,4.119999885559082
2023-04-17,3.940000057220459
2023-04-18,3.8499999046325684
2023-04-19,3.869999885559082
2023-04-20,3.6500000953674316
2023-04-21,3.5
2023-04-24,3.630000114440918
2023-04-25,3.4800000190734863
2023-04-26,3.3499999046325684
2023-04-27,3.359999895095825
2023-04-28,3.4100000858306885
2023-05-01,3.3499999046325684
2023-05-02,3.25
2023-05-03,3.259999990463257
2023-05-04,3.1600000858306885
2023-05-05,3.190000057220459
2023-05-08,3.3399999141693115
2023-05-09,3.490000009536743
2023-05-10,3.630000114440918
2023-05-11,3.559999942779541
2023-05-12,3.549999952316284
2023-05-15,3.6500000953674316
2023-05-16,3.5899999141693115
2023-05-17,3.680000066757202
2023-05-18,3.9600000381469727
2023-05-19,3.5
2023-05-22,3.869999885559082
2023-05-23,4.090000152587891
2023-05-24,3.859999895095825
2023-05-25,3.809999942779541
2023-05-26,3.7799999713897705
2023-05-30,4.099999904632568
2023-05-31,4.099999904632568
2023-06-01,4.190000057220459
2023-06-02,4.300000190734863
2023-06-05,4.28000020980835
2023-06-06,4.360000133514404
2023-06-07,4.510000228881836
2023-06-08,4.630000114440918
2023-06-09,4.570000171661377
2023-06-12,4.349999904632568
2023-06-13,4.349999904632568
2023-06-14,4.269999980926514
2023-06-15,4.289999961853027
2023-06-16,4.260000228881836
2023-06-20,4.400000095367432
2023-06-21,4.420000076293945
2023-06-22,4.400000095367432
2023-06-23,4.429999828338623
2023-06-26,4.300000190734863
2023-06-27,4.300000190734863
2023-06-28,4.300000190734863
2023-06-29,4.550000190734863
2023-06-30,4.5
2023-07-03,4.510000228881836
2023-07-05,4.380000114440918
2023-07-06,4.21999979019165
2023-07-07,4.25
2023-07-10,4.570000171661377
2023-07-11,4.730000019073486
2023-07-12,4.71999979019165
2023-07-13,4.630000114440918
2023-07-14,4.579999923706055
2023-07-17,4.610000133514404
2023-07-18,4.809999942779541
2023-07-19,4.5
2023-07-20,4.360000133514404
2023-07-21,4.559999942779541
2023-07-24,4.400000095367432
2023-07-25,4.360000133514404
2023-07-26,4.440000057220459
2023-07-27,4.420000076293945
2023-07-28,4.539999961853027
2023-07-31,4.650000095367432
2023-08-01,4.46999979019165
2023-08-02,4.380000114440918
2023-08-03,4.559999942779541
2023-08-04,4.539999961853027
2023-08-07,4.400000095367432
2023-08-08,4.539999961853027
2023-08-09,4.460000038146973
2023-08-10,4.46999979019165
2023-08-11,4.21999979019165
2023-08-14,3.819999933242798
2023-08-15,3.6500000953674316
2023-08-16,3.7100000381469727
2023-08-17,3.630000114440918
2023-08-18,3.549999952316284
2023-08-21,3.509999990463257
2023-08-22,3.549999952316284
2023-08-23,3.7899999618530273
2023-08-24,3.5799999237060547
2023-08-25,3.450000047683716
2023-08-28,3.3399999141693115
2023-08-29,3.390000104904175
2023-08-30,3.369999885559082
2023-08-31,3.3299999237060547
2023-09-01,3.359999895095825
2023-09-05,3.380000114440918
2023-09-06,3.3299999237060547
2023-09-07,3.2200000286102295
2023-09-08,3.1700000762939453
2023-09-11,3.2100000381469727
2023-09-12,3.119999885559082
2023-09-13,3.180000066757202
2023-09-14,3.259999990463257
2023-09-15,3.259999990463257
2023-09-18,3.2200000286102295
2023-09-19,3.140000104904175
2023-09-20,3.109999895095825
2023-09-21,2.8499999046325684
2023-09-22,2.890000104904175
2023-09-25,2.9000000953674316
2023-09-26,2.799999952316284
2023-09-27,2.7699999809265137
2023-09-28,2.799999952316284
2023-09-29,2.8299999237060547
2023-10-02,2.6700000762939453
2023-10-03,2.509999990463257
2023-10-04,2.380000114440918
2023-10-05,2.390000104904175
2023-10-06,2.6600000858306885
2023-10-09,2.6700000762939453
2023-10-10,2.930000066757202
2023-10-11,3.059999942779541
2023-10-12,2.9800000190734863
2023-10-13,3.0899999141693115
2023-10-16,3.2300000190734863
2023-10-17,3.490000009536743
2023-10-18,3.2300000190734863
2023-10-19,2.930000066757202
2023-10-20,2.869999885559082
2023-10-23,2.6500000953674316
2023-10-24,2.859999895095825
2023-10-25,2.8299999237060547
2023-10-26,2.75
2023-10-27,2.740000009536743
2023-10-30,2.700000047683716
2023-10-31,2.7200000286102295
2023-11-01,2.9100000858306885
2023-11-02,2.799999952316284
2023-11-03,2.880000114440918
2023-11-06,2.7899999618530273
2023-11-07,2.8299999237060547
2023-11-08,2.8399999141693115
2023-11-09,2.6500000953674316
2023-11-10,2.619999885559082
2023-11-13,2.700000047683716
2023-11-14,2.799999952316284
2023-11-15,2.690000057220459
2023-11-16,2.5199999809265137
2023-11-17,2.549999952316284
2023-11-20,2.549999952316284
2023-11-21,2.450000047683716
2023-11-22,2.3399999141693115
2023-11-24,2.2899999618530273
2023-11-27,2.1500000953674316
2023-11-28,2.1700000762939453
2023-11-29,2.2100000381469727
2023-11-30,2.2300000190734863
2023-12-01,2.2200000286102295
2023-12-04,2.1500000953674316
2023-12-05,2.009999990463257
2023-12-06,2.0399999618530273
2023-12-07,2.0399999618530273
2023-12-08,2.0299999713897705
2023-12-11,1.909999966621399
2023-12-12,1.7799999713897705
2023-12-13,1.7699999809265137
2023-12-14,1.909999966621399
2023-12-15,1.9800000190734863
2023-12-18,1.850000023841858
2023-12-19,2.009999990463257
2023-12-20,1.9299999475479126
2023-12-21,2.0999999046325684
2023-12-22,2.1500000953674316
2023-12-26,2.369999885559082
2023-12-27,2.240000009536743
2023-12-28,2.200000047683716
2023-12-29,2.0199999809265137
2024-01-02,1.9900000095367432
2024-01-03,1.9500000476837158
2024-01-04,1.9299999475479126
2024-01-05,1.9700000286102295
2024-01-08,1.8899999856948853
2024-01-09,1.850000023841858
2024-01-10,1.7400000095367432
2024-01-11,1.600000023841858
2024-01-12,1.5099999904632568
2024-01-16,1.440000057220459
2024-01-17,1.3600000143051147
2024-01-18,1.2400000095367432
2024-01-19,1.2000000476837158
2024-01-22,1.3899999856948853
2024-01-23,1.3700000047683716
2024-01-24,1.2400000095367432
2024-01-25,1.2999999523162842
2024-01-26,1.2799999713897705
2024-01-29,1.3899999856948853
2024-01-30,1.3200000524520874
2024-01-31,1.3200000524520874
2024-02-01,1.3600000143051147
2024-02-02,1.3899999856948853
2024-02-05,1.4500000476837158
2024-02-06,1.5499999523162842
2024-02-07,1.5199999809265137
2024-02-08,1.4600000381469727
2024-02-09,1.4199999570846558
2024-02-12,1.5099999904632568
2024-02-13,1.3799999952316284
2024-02-14,1.3799999952316284
2024-02-15,1.3300000429153442
2024-02-16,1.2699999809265137
2024-02-20,1.2300000190734863
2024-02-21,1.2100000381469727
2024-02-22,1.190000057220459
2024-02-23,1.2000000476837158
2024-02-26,1.1399999856948853
2024-02-27,1.25
2024-02-28,1.25
2024-02-29,1.2999999523162842
2024-03-01,1.440000057220459
2024-03-04,1.2699999809265137
2024-03-05,1.2100000381469727
2024-03-06,1.2799999713897705
2024-03-07,1.2400000095367432
2024-03-08,1.2599999904632568
2024-03-11,1.2799999713897705
2024-03-12,1.2300000190734863
2024-03-13,1.190000057220459
2024-03-14,1.1799999475479126
2024-03-15,1.2000000476837158
2024-03-18,1.159999966621399
2024-03-19,1.159999966621399
2024-03-20,1.2100000381469727
2024-03-21,1.2599999904632568
2024-03-22,1.2100000381469727
2024-03-25,1.190000057220459
2024-03-26,1.149999976158142
2024-03-27,1.190000057220459
2024-03-28,1.1799999475479126
2024-04-01,1.159999966621399
2024-04-02,1.1699999570846558
2024-04-03,1.1799999475479126
2024-04-04,1.1699999570846558
2024-04-05,1.1799999475479126
2024-04-08,1.1799999475479126
2024-04-09,1.2300000190734863
2024-04-10,1.2100000381469727
2024-04-11,1.2300000190734863
2024-04-12,1.149999976158142
2024-04-15,1.1200000047683716
2024-04-16,1.1200000047683716
2024-04-17,1.0700000524520874
2024-04-18,1.1100000143051147
2024-04-19,1.0499999523162842
2024-04-22,1.090000033378601
2024-04-23,1.090000033378601
2024-04-24,1.1299999952316284
2024-04-25,1.1399999856948853
2024-04-26,1.1799999475479126
2024-04-29,1.2599999904632568
2024-04-30,1.2100000381469727
2024-05-01,1.309999942779541
2024-05-02,1.3300000429153442
2024-05-03,1.2799999713897705
2024-05-06,1.340000033378601
2024-05-07,1.3200000524520874
2024-05-08,1.3300000429153442
2024-05-09,1.559999942779541
2024-05-10,1.7799999713897705
2024-05-13,1.8700000047683716
2024-05-14,1.8200000524520874
2024-05-15,1.8300000429153442
2024-05-16,1.7300000190734863
2024-05-17,1.840000033378601
2024-05-20,1.899999976158142
2024-05-21,1.8600000143051147
2024-05-22,1.7699999809265137
2024-05-23,1.6399999856948853
2024-05-24,1.7200000286102295
2024-05-28,1.7300000190734863
2024-05-29,1.7000000476837158
2024-05-30,1.7100000381469727
2024-05-31,1.6799999475479126
2024-06-03,1.6200000047683716
2024-06-04,1.590000033378601
2024-06-05,1.5299999713897705
2024-06-06,1.5499999523162842
2024-06-07,1.5199999809265137
2024-06-10,1.4800000190734863
2024-06-11,1.399999976158142
2024-06-12,1.440000057220459
2024-06-13,1.399999976158142
2024-06-14,1.350000023841858
2024-06-17,1.350000023841858
2024-06-18,1.2599999904632568
2024-06-20,1.2300000190734863
2024-06-21,1.2599999904632568
2024-06-24,1.2000000476837158
2024-06-25,1.2100000381469727
2024-06-26,1.2100000381469727
2024-06-27,1.2200000286102295
2024-06-28,1.25
2024-07-01,1.340000033378601
2024-07-02,1.3200000524520874
2024-07-03,1.309999942779541
2024-07-05,1.2899999618530273
2024-07-08,1.309999942779541
2024-07-09,1.2100000381469727
2024-07-10,1.190000057220459
2024-07-11,1.2799999713897705
2024-07-12,1.3300000429153442
2024-07-15,1.2899999618530273
2024-07-16,1.3600000143051147
2024-07-17,1.409999966621399
2024-07-18,1.3700000047683716
2024-07-19,1.3700000047683716
2024-07-22,1.4500000476837158
2024-07-23,1.4299999475479126
2024-07-24,1.3700000047683716
2024-07-25,1.3300000429153442
2024-07-26,1.350000023841858
2024-07-29,1.3799999952316284
2024-07-30,1.350000023841858
2024-07-31,1.3600000143051147
2024-08-01,1.2599999904632568
2024-08-02,1.1799999475479126
2024-08-05,1.1699999570846558
2024-08-06,1.100000023841858
2024-08-07,1.1299999952316284
2024-08-08,1.2000000476837158
2024-08-09,1.1200000047683716
2024-08-12,1.1200000047683716
2024-08-13,1.1799999475479126
2024-08-14,1.159999966621399
2024-08-15,1.1699999570846558
2024-08-16,1.1699999570846558
2024-08-19,1.2300000190734863
2024-08-20,1.2000000476837158
2024-08-21,1.2300000190734863
2024-08-22,1.190000057220459
2024-08-23,1.25
2024-08-26,1.2200000286102295
2024-08-27,1.2699999809265137
2024-08-28,1.1699999570846558
2024-08-29,1.340000033378601
2024-08-30,1.2899999618530273
2024-09-03,1.2100000381469727
2024-09-04,1.190000057220459
2024-09-05,1.1799999475479126
2024-09-06,1.149999976158142
2024-09-09,1.1399999856948853
2024-09-10,1.1100000143051147
2024-09-11,1.2699999809265137
2024-09-12,1.190000057220459
2024-09-13,1.2200000286102295
2024-09-16,1.2000000476837158
2024-09-17,1.2400000095367432
2024-09-18,1.2300000190734863
2024-09-19,1.2599999904632568
2024-09-20,1.3700000047683716
2024-09-23,1.6799999475479126
2024-09-24,1.5299999713897705
2024-09-25,1.5499999523162842
2024-09-26,1.690000057220459
2024-09-27,1.6299999952316284
2024-09-30,1.6100000143051147
2024-10-01,1.590000033378601
2024-10-02,1.6299999952316284
2024-10-03,1.6200000047683716
2024-10-04,1.6299999952316284
2024-10-07,1.8799999952316284
2024-10-08,1.7300000190734863
2024-10-09,1.909999966621399
2024-10-10,2.0999999046325684
2024-10-11,2.4200000762939453
2024-10-14,2.259999990463257
2024-10-15,1.9600000381469727
2024-10-16,2.069999933242798
2024-10-17,2.0
2024-10-18,1.909999966621399
2024-10-21,1.9700000286102295
2024-10-22,2.2200000286102295
2024-10-23,2.109999895095825
2024-10-24,2.200000047683716
2024-10-25,2.180000066757202
2024-10-28,2.299999952316284
2024-10-29,2.4600000381469727
2024-10-30,2.509999990463257
2024-10-31,2.359999895095825
2024-11-01,2.3499999046325684
2024-11-04,2.319999933242798
2024-11-05,2.299999952316284
2024-11-06,2.1600000858306885
2024-11-07,2.2899999618530273
2024-11-08,2.1700000762939453
2024-11-11,2.059999942779541
2024-11-12,1.9600000381469727
2024-11-13,1.9900000095367432
2024-11-14,1.7799999713897705
2024-11-15,1.5800000429153442
2024-11-18,1.6200000047683716
2024-11-19,1.7000000476837158
2024-11-20,1.659999966621399
2024-11-21,1.659999966621399
