Date,CTRA
2022-07-25,28.889999389648438
2022-07-26,29.450000762939453
2022-07-27,30.059999465942383
2022-07-28,29.81999969482422
2022-07-29,30.59000015258789
2022-08-01,29.56999969482422
2022-08-02,29.3799991607666
2022-08-03,28.68000030517578
2022-08-04,27.389999389648438
2022-08-05,27.93000030517578
2022-08-08,27.81999969482422
2022-08-09,28.1299991607666
2022-08-10,28.329999923706055
2022-08-11,29.329999923706055
2022-08-12,28.65999984741211
2022-08-15,28.350000381469727
2022-08-16,29.18000030517578
2022-08-17,29.350000381469727
2022-08-18,30.579999923706055
2022-08-19,30.299999237060547
2022-08-22,30.579999923706055
2022-08-23,30.309999465942383
2022-08-24,31.270000457763672
2022-08-25,31.260000228881836
2022-08-26,30.8700008392334
2022-08-29,31.510000228881836
2022-08-30,30.399999618530273
2022-08-31,30.90999984741211
2022-09-01,30.229999542236328
2022-09-02,30.110000610351562
2022-09-06,29.15999984741211
2022-09-07,29.100000381469727
2022-09-08,29.1200008392334
2022-09-09,29.770000457763672
2022-09-12,30.690000534057617
2022-09-13,30.059999465942383
2022-09-14,32.22999954223633
2022-09-15,30.770000457763672
2022-09-16,28.739999771118164
2022-09-19,28.940000534057617
2022-09-20,28.920000076293945
2022-09-21,28.68000030517578
2022-09-22,28.040000915527344
2022-09-23,26.360000610351562
2022-09-26,25.31999969482422
2022-09-27,25.510000228881836
2022-09-28,26.65999984741211
2022-09-29,25.969999313354492
2022-09-30,26.1200008392334
2022-10-03,27.360000610351562
2022-10-04,28.579999923706055
2022-10-05,28.790000915527344
2022-10-06,28.860000610351562
2022-10-07,29.200000762939453
2022-10-10,28.469999313354492
2022-10-11,28.799999237060547
2022-10-12,29.799999237060547
2022-10-13,30.459999084472656
2022-10-14,28.420000076293945
2022-10-17,28.920000076293945
2022-10-18,29.440000534057617
2022-10-19,30.1200008392334
2022-10-20,29.690000534057617
2022-10-21,29.670000076293945
2022-10-24,30.280000686645508
2022-10-25,30.149999618530273
2022-10-26,30.270000457763672
2022-10-27,30.139999389648438
2022-10-28,30.100000381469727
2022-10-31,31.1299991607666
2022-11-01,30.75
2022-11-02,30.68000030517578
2022-11-03,30.610000610351562
2022-11-04,28.93000030517578
2022-11-07,29.510000228881836
2022-11-08,29.1299991607666
2022-11-09,26.739999771118164
2022-11-10,27.530000686645508
2022-11-11,28.450000762939453
2022-11-14,28.1299991607666
2022-11-15,27.809999465942383
2022-11-16,26.420000076293945
2022-11-17,26.799999237060547
2022-11-18,26.600000381469727
2022-11-21,26.3799991607666
2022-11-22,27.5
2022-11-23,27.540000915527344
2022-11-25,27.610000610351562
2022-11-28,27.149999618530273
2022-11-29,28.06999969482422
2022-11-30,27.90999984741211
2022-12-01,27.43000030517578
2022-12-02,27.260000228881836
2022-12-05,26.200000762939453
2022-12-06,25.799999237060547
2022-12-07,25.479999542236328
2022-12-08,24.950000762939453
2022-12-09,24.479999542236328
2022-12-12,24.850000381469727
2022-12-13,24.899999618530273
2022-12-14,24.700000762939453
2022-12-15,25.329999923706055
2022-12-16,24.739999771118164
2022-12-19,24.309999465942383
2022-12-20,24.479999542236328
2022-12-21,25.06999969482422
2022-12-22,24.510000228881836
2022-12-23,25.200000762939453
2022-12-27,25.579999923706055
2022-12-28,24.3700008392334
2022-12-29,24.520000457763672
2022-12-30,24.56999969482422
2023-01-03,23.209999084472656
2023-01-04,23.979999542236328
2023-01-05,23.670000076293945
2023-01-06,24.260000228881836
2023-01-09,24.790000915527344
2023-01-10,25.079999923706055
2023-01-11,24.690000534057617
2023-01-12,25.389999389648438
2023-01-13,25.100000381469727
2023-01-17,25.34000015258789
2023-01-18,24.68000030517578
2023-01-19,25.299999237060547
2023-01-20,25.6200008392334
2023-01-23,25.780000686645508
2023-01-24,25.200000762939453
2023-01-25,25.100000381469727
2023-01-26,25.260000228881836
2023-01-27,25.329999923706055
2023-01-30,24.65999984741211
2023-01-31,25.030000686645508
2023-02-01,24.540000915527344
2023-02-02,24.729999542236328
2023-02-03,24.260000228881836
2023-02-06,23.809999465942383
2023-02-07,24.260000228881836
2023-02-08,24.149999618530273
2023-02-09,24.360000610351562
2023-02-10,25.06999969482422
2023-02-13,25.010000228881836
2023-02-14,25.549999237060547
2023-02-15,24.920000076293945
2023-02-16,24.610000610351562
2023-02-17,23.399999618530273
2023-02-21,23.0
2023-02-22,23.260000228881836
2023-02-23,24.670000076293945
2023-02-24,25.559999465942383
2023-02-27,25.3799991607666
2023-02-28,24.969999313354492
2023-03-01,25.239999771118164
2023-03-02,25.809999465942383
2023-03-03,26.34000015258789
2023-03-06,25.65999984741211
2023-03-07,25.8700008392334
2023-03-08,25.149999618530273
2023-03-09,25.110000610351562
2023-03-10,24.59000015258789
2023-03-13,24.469999313354492
2023-03-14,24.889999389648438
2023-03-15,22.780000686645508
2023-03-16,23.510000228881836
2023-03-17,23.190000534057617
2023-03-20,23.59000015258789
2023-03-21,24.1299991607666
2023-03-22,23.5
2023-03-23,23.100000381469727
2023-03-24,23.68000030517578
2023-03-27,23.760000228881836
2023-03-28,23.979999542236328
2023-03-29,24.110000610351562
2023-03-30,24.040000915527344
2023-03-31,24.540000915527344
2023-04-03,25.1200008392334
2023-04-04,25.09000015258789
2023-04-05,25.40999984741211
2023-04-06,24.940000534057617
2023-04-10,25.649999618530273
2023-04-11,25.959999084472656
2023-04-12,25.760000228881836
2023-04-13,25.739999771118164
2023-04-14,25.760000228881836
2023-04-17,25.68000030517578
2023-04-18,25.760000228881836
2023-04-19,25.700000762939453
2023-04-20,25.559999465942383
2023-04-21,25.459999084472656
2023-04-24,25.700000762939453
2023-04-25,25.149999618530273
2023-04-26,24.690000534057617
2023-04-27,25.15999984741211
2023-04-28,25.600000381469727
2023-05-01,25.440000534057617
2023-05-02,24.309999465942383
2023-05-03,24.100000381469727
2023-05-04,24.139999389648438
2023-05-05,25.09000015258789
2023-05-08,24.860000610351562
2023-05-09,24.84000015258789
2023-05-10,24.459999084472656
2023-05-11,24.360000610351562
2023-05-12,24.799999237060547
2023-05-15,25.559999465942383
2023-05-16,24.780000686645508
2023-05-17,24.639999389648438
2023-05-18,25.450000762939453
2023-05-19,25.6299991607666
2023-05-22,25.889999389648438
2023-05-23,25.770000457763672
2023-05-24,25.510000228881836
2023-05-25,24.829999923706055
2023-05-26,24.239999771118164
2023-05-30,23.549999237060547
2023-05-31,23.25
2023-06-01,22.969999313354492
2023-06-02,23.899999618530273
2023-06-05,23.729999542236328
2023-06-06,24.170000076293945
2023-06-07,24.84000015258789
2023-06-08,24.549999237060547
2023-06-09,24.56999969482422
2023-06-12,24.469999313354492
2023-06-13,24.75
2023-06-14,24.260000228881836
2023-06-15,25.079999923706055
2023-06-16,25.209999084472656
2023-06-20,24.440000534057617
2023-06-21,24.420000076293945
2023-06-22,23.920000076293945
2023-06-23,23.719999313354492
2023-06-26,23.959999084472656
2023-06-27,24.270000457763672
2023-06-28,24.469999313354492
2023-06-29,25.1299991607666
2023-06-30,25.299999237060547
2023-07-03,25.170000076293945
2023-07-05,25.190000534057617
2023-07-06,24.81999969482422
2023-07-07,25.239999771118164
2023-07-10,25.520000457763672
2023-07-11,26.389999389648438
2023-07-12,26.479999542236328
2023-07-13,26.450000762939453
2023-07-14,25.469999313354492
2023-07-17,25.520000457763672
2023-07-18,26.459999084472656
2023-07-19,26.5
2023-07-20,26.8799991607666
2023-07-21,26.709999084472656
2023-07-24,26.8700008392334
2023-07-25,27.149999618530273
2023-07-26,27.149999618530273
2023-07-27,26.969999313354492
2023-07-28,27.40999984741211
2023-07-31,27.540000915527344
2023-08-01,27.600000381469727
2023-08-02,27.030000686645508
2023-08-03,27.700000762939453
2023-08-04,27.56999969482422
2023-08-07,27.799999237060547
2023-08-08,27.600000381469727
2023-08-09,28.290000915527344
2023-08-10,27.81999969482422
2023-08-11,28.049999237060547
2023-08-14,27.969999313354492
2023-08-15,27.649999618530273
2023-08-16,27.559999465942383
2023-08-17,27.93000030517578
2023-08-18,27.780000686645508
2023-08-21,28.200000762939453
2023-08-22,27.899999618530273
2023-08-23,27.6299991607666
2023-08-24,27.799999237060547
2023-08-25,27.739999771118164
2023-08-28,27.889999389648438
2023-08-29,28.049999237060547
2023-08-30,28.139999389648438
2023-08-31,28.190000534057617
2023-09-01,28.459999084472656
2023-09-05,28.149999618530273
2023-09-06,28.06999969482422
2023-09-07,27.959999084472656
2023-09-08,28.200000762939453
2023-09-11,27.75
2023-09-12,28.469999313354492
2023-09-13,28.309999465942383
2023-09-14,28.549999237060547
2023-09-15,27.920000076293945
2023-09-18,27.899999618530273
2023-09-19,27.540000915527344
2023-09-20,26.920000076293945
2023-09-21,26.100000381469727
2023-09-22,26.049999237060547
2023-09-25,26.56999969482422
2023-09-26,26.34000015258789
2023-09-27,27.139999389648438
2023-09-28,27.530000686645508
2023-09-29,27.049999237060547
2023-10-02,26.31999969482422
2023-10-03,26.34000015258789
2023-10-04,25.829999923706055
2023-10-05,26.110000610351562
2023-10-06,26.799999237060547
2023-10-09,28.149999618530273
2023-10-10,28.09000015258789
2023-10-11,28.25
2023-10-12,28.56999969482422
2023-10-13,29.09000015258789
2023-10-16,29.209999084472656
2023-10-17,29.399999618530273
2023-10-18,29.709999084472656
2023-10-19,29.600000381469727
2023-10-20,28.93000030517578
2023-10-23,28.399999618530273
2023-10-24,28.360000610351562
2023-10-25,28.229999542236328
2023-10-26,27.920000076293945
2023-10-27,27.700000762939453
2023-10-30,27.329999923706055
2023-10-31,27.5
2023-11-01,27.549999237060547
2023-11-02,28.06999969482422
2023-11-03,28.040000915527344
2023-11-06,27.440000534057617
2023-11-07,27.450000762939453
2023-11-08,26.8799991607666
2023-11-09,26.799999237060547
2023-11-10,26.969999313354492
2023-11-13,26.989999771118164
2023-11-14,27.209999084472656
2023-11-15,27.149999618530273
2023-11-16,26.329999923706055
2023-11-17,26.75
2023-11-20,26.68000030517578
2023-11-21,26.530000686645508
2023-11-22,26.670000076293945
2023-11-24,26.770000457763672
2023-11-27,26.270000457763672
2023-11-28,26.06999969482422
2023-11-29,26.09000015258789
2023-11-30,26.25
2023-12-01,26.139999389648438
2023-12-04,25.790000915527344
2023-12-05,25.34000015258789
2023-12-06,24.780000686645508
2023-12-07,24.579999923706055
2023-12-08,24.700000762939453
2023-12-11,24.860000610351562
2023-12-12,24.420000076293945
2023-12-13,24.65999984741211
2023-12-14,25.56999969482422
2023-12-15,25.1299991607666
2023-12-18,25.530000686645508
2023-12-19,25.65999984741211
2023-12-20,25.229999542236328
2023-12-21,25.739999771118164
2023-12-22,25.780000686645508
2023-12-26,25.90999984741211
2023-12-27,25.829999923706055
2023-12-28,25.649999618530273
2023-12-29,25.520000457763672
2024-01-02,25.690000534057617
2024-01-03,25.889999389648438
2024-01-04,25.389999389648438
2024-01-05,25.65999984741211
2024-01-08,25.549999237060547
2024-01-09,25.75
2024-01-10,25.3700008392334
2024-01-11,25.18000030517578
2024-01-12,25.56999969482422
2024-01-16,24.81999969482422
2024-01-17,24.59000015258789
2024-01-18,24.610000610351562
2024-01-19,24.3799991607666
2024-01-22,24.350000381469727
2024-01-23,24.6299991607666
2024-01-24,25.020000457763672
2024-01-25,25.260000228881836
2024-01-26,25.290000915527344
2024-01-29,25.059999465942383
2024-01-30,25.309999465942383
2024-01-31,24.8799991607666
2024-02-01,24.6200008392334
2024-02-02,24.549999237060547
2024-02-05,24.190000534057617
2024-02-06,24.31999969482422
2024-02-07,24.360000610351562
2024-02-08,24.5
2024-02-09,24.299999237060547
2024-02-12,24.610000610351562
2024-02-13,24.079999923706055
2024-02-14,23.90999984741211
2024-02-15,24.65999984741211
2024-02-16,24.68000030517578
2024-02-20,24.6299991607666
2024-02-21,26.15999984741211
2024-02-22,26.329999923706055
2024-02-23,25.979999542236328
2024-02-26,25.920000076293945
2024-02-27,25.979999542236328
2024-02-28,25.540000915527344
2024-02-29,25.780000686645508
2024-03-01,25.959999084472656
2024-03-04,26.5
2024-03-05,26.690000534057617
2024-03-06,26.280000686645508
2024-03-07,26.15999984741211
2024-03-08,26.360000610351562
2024-03-11,26.459999084472656
2024-03-12,26.510000228881836
2024-03-13,26.68000030517578
2024-03-14,26.600000381469727
2024-03-15,26.420000076293945
2024-03-18,26.549999237060547
2024-03-19,27.1200008392334
2024-03-20,27.1299991607666
2024-03-21,27.399999618530273
2024-03-22,27.290000915527344
2024-03-25,27.81999969482422
2024-03-26,27.459999084472656
2024-03-27,27.860000610351562
2024-03-28,27.8799991607666
2024-04-01,28.010000228881836
2024-04-02,28.299999237060547
2024-04-03,28.3700008392334
2024-04-04,28.360000610351562
2024-04-05,28.31999969482422
2024-04-08,28.020000457763672
2024-04-09,27.8799991607666
2024-04-10,28.18000030517578
2024-04-11,27.84000015258789
2024-04-12,27.639999389648438
2024-04-15,27.190000534057617
2024-04-16,27.190000534057617
2024-04-17,27.219999313354492
2024-04-18,27.219999313354492
2024-04-19,27.75
2024-04-22,27.940000534057617
2024-04-23,28.1299991607666
2024-04-24,28.459999084472656
2024-04-25,28.43000030517578
2024-04-26,28.290000915527344
2024-04-29,28.389999389648438
2024-04-30,27.360000610351562
2024-05-01,26.90999984741211
2024-05-02,27.15999984741211
2024-05-03,28.190000534057617
2024-05-06,28.350000381469727
2024-05-07,28.079999923706055
2024-05-08,28.06999969482422
2024-05-09,28.489999771118164
2024-05-10,28.079999923706055
2024-05-13,27.969999313354492
2024-05-14,28.15999984741211
2024-05-15,27.809999465942383
2024-05-16,28.010000228881836
2024-05-17,28.190000534057617
2024-05-20,28.43000030517578
2024-05-21,27.84000015258789
2024-05-22,27.489999771118164
2024-05-23,27.06999969482422
2024-05-24,27.1299991607666
2024-05-28,27.559999465942383
2024-05-29,27.450000762939453
2024-05-30,27.760000228881836
2024-05-31,28.520000457763672
2024-06-03,27.729999542236328
2024-06-04,27.479999542236328
2024-06-05,27.559999465942383
2024-06-06,27.65999984741211
2024-06-07,27.579999923706055
2024-06-10,28.1200008392334
2024-06-11,28.290000915527344
2024-06-12,27.850000381469727
2024-06-13,27.139999389648438
2024-06-14,26.729999542236328
2024-06-17,26.670000076293945
2024-06-18,26.68000030517578
2024-06-20,26.889999389648438
2024-06-21,26.6200008392334
2024-06-24,27.649999618530273
2024-06-25,27.649999618530273
2024-06-26,27.149999618530273
2024-06-27,26.850000381469727
2024-06-28,26.670000076293945
2024-07-01,26.540000915527344
2024-07-02,26.780000686645508
2024-07-03,26.889999389648438
2024-07-05,26.229999542236328
2024-07-08,26.56999969482422
2024-07-09,26.479999542236328
2024-07-10,26.6299991607666
2024-07-11,26.989999771118164
2024-07-12,27.100000381469727
2024-07-15,27.25
2024-07-16,27.3700008392334
2024-07-17,27.010000228881836
2024-07-18,27.110000610351562
2024-07-19,26.799999237060547
2024-07-22,26.719999313354492
2024-07-23,26.1299991607666
2024-07-24,25.790000915527344
2024-07-25,25.719999313354492
2024-07-26,25.780000686645508
2024-07-29,25.709999084472656
2024-07-30,25.700000762939453
2024-07-31,25.799999237060547
2024-08-01,25.399999618530273
2024-08-02,24.110000610351562
2024-08-05,23.25
2024-08-06,23.510000228881836
2024-08-07,23.43000030517578
2024-08-08,23.989999771118164
2024-08-09,24.100000381469727
2024-08-12,24.34000015258789
2024-08-13,23.940000534057617
2024-08-14,23.940000534057617
2024-08-15,24.190000534057617
2024-08-16,24.030000686645508
2024-08-19,24.5
2024-08-20,24.059999465942383
2024-08-21,23.93000030517578
2024-08-22,23.860000610351562
2024-08-23,24.15999984741211
2024-08-26,24.200000762939453
2024-08-27,24.209999084472656
2024-08-28,24.049999237060547
2024-08-29,24.43000030517578
2024-08-30,24.329999923706055
2024-09-03,23.920000076293945
2024-09-04,23.479999542236328
2024-09-05,23.489999771118164
2024-09-06,22.920000076293945
2024-09-09,22.799999237060547
2024-09-10,22.6200008392334
2024-09-11,22.850000381469727
2024-09-12,22.780000686645508
2024-09-13,22.780000686645508
2024-09-16,22.920000076293945
2024-09-17,23.010000228881836
2024-09-18,23.229999542236328
2024-09-19,23.56999969482422
2024-09-20,23.65999984741211
2024-09-23,23.979999542236328
2024-09-24,23.760000228881836
2024-09-25,23.270000457763672
2024-09-26,23.059999465942383
2024-09-27,23.739999771118164
2024-09-30,23.950000762939453
2024-10-01,24.149999618530273
2024-10-02,24.479999542236328
2024-10-03,24.719999313354492
2024-10-04,24.8700008392334
2024-10-07,24.65999984741211
2024-10-08,24.43000030517578
2024-10-09,24.360000610351562
2024-10-10,24.510000228881836
2024-10-11,24.889999389648438
2024-10-14,24.40999984741211
2024-10-15,24.09000015258789
2024-10-16,23.739999771118164
2024-10-17,24.06999969482422
2024-10-18,23.780000686645508
2024-10-21,23.799999237060547
2024-10-22,23.520000457763672
2024-10-23,23.68000030517578
2024-10-24,23.989999771118164
2024-10-25,23.850000381469727
2024-10-28,23.760000228881836
2024-10-29,23.809999465942383
2024-10-30,24.1299991607666
2024-10-31,23.920000076293945
2024-11-01,22.709999084472656
2024-11-04,23.06999969482422
2024-11-05,23.31999969482422
2024-11-06,24.549999237060547
2024-11-07,24.40999984741211
2024-11-08,24.579999923706055
2024-11-11,25.40999984741211
2024-11-12,25.209999084472656
2024-11-13,25.610000610351562
2024-11-14,25.43000030517578
2024-11-15,25.579999923706055
2024-11-18,26.1200008392334
2024-11-19,26.290000915527344
2024-11-20,26.829999923706055
2024-11-21,27.440000534057617
